names,scores,logfoldchanges,pvals,pvals_adj
LRP1,5.5560327,0.824494,2.7597528330673393e-08,8.81491338242023e-06
ST14,5.547268,0.72191614,2.901678493763928e-08,9.180801256967417e-06
AGRN,5.521188,0.8758978,3.367157995449677e-08,1.0360343564347823e-05
ANAPC11,5.5136204,0.5237227,3.5152680091999724e-08,1.0717732590231697e-05
HM13,5.479801,0.6459637,4.258035854240765e-08,1.2637699688453697e-05
EXOSC4,5.4574833,0.6911847,4.8292995053554475e-08,1.4207460246544824e-05
GSDMD,5.4367046,0.57042146,5.4274936632451894e-08,1.582845934590584e-05
MT-ND3,5.4317026,0.6328601,5.581890678284185e-08,1.6138400824853018e-05
SAA1,5.408957,0.6694246,6.339278771496432e-08,1.8171515507559603e-05
AP2A1,5.406392,0.8281538,6.430701025377213e-08,1.8277360253313642e-05
ATP5ME,5.396772,0.63696754,6.785046888473218e-08,1.912242878534578e-05
RPL8,5.3916845,0.2026802,6.980030044744824e-08,1.9508020636720994e-05
MAZ,5.3901877,0.597233,7.038403599567755e-08,1.9508593382008545e-05
SLC52A2,5.3845444,0.7151463,7.262839616613984e-08,1.9965665169016377e-05
MROH1,5.3715043,0.7587663,7.808253832348426e-08,2.129050544953671e-05
XBP1,5.3622265,0.7418252,8.2202374967594e-08,2.2233090739219092e-05
PLD3,5.340721,0.59823906,9.257764863203481e-08,2.483895343856947e-05
CST3,5.313144,0.56377816,1.0774962633784345e-07,2.868021403268725e-05
PRSS8,5.295914,0.74346244,1.1842238971607478e-07,3.127283548265918e-05
PKM,5.287577,0.5330632,1.239470944108348e-07,3.247607540898888e-05
C12orf57,5.283815,0.46694952,1.265211951350727e-07,3.289354916620208e-05
POLR2E,5.2580767,0.5446318,1.455699348566264e-07,3.7268125765049894e-05
ATP6V1F,5.219982,0.48119712,1.7894024969354464e-07,4.546437950168258e-05
ISLR,5.187403,0.81403315,2.132465293221898e-07,5.297675629931557e-05
LGALS1,5.165,0.48716676,2.4043892838162654e-07,5.929294691222787e-05
COX8A,5.1537127,0.4348411,2.5537895866318337e-07,6.251751471274339e-05
MT-CYB,5.1480265,0.5946971,2.6324136640138906e-07,6.393609850007391e-05
MT-ATP6,5.1467867,0.53041846,2.649865135520983e-07,6.393609850007391e-05
NDUFB9,5.1432805,0.6815913,2.6998175147562603e-07,6.467605700706818e-05
EIF6,5.101125,0.5395751,3.3764086700061047e-07,7.918740837389144e-05
PRRC2A,5.0065517,0.72426814,5.541374757426639e-07,0.00012817008732039626
NAA38,4.9608045,0.51186585,7.020181617876717e-07,0.00015696190073356624
APOE,4.9260025,0.6132603,8.392898972725697e-07,0.00018641128857435393
PPIB,4.9068055,0.46055704,9.257171489786057e-07,0.00020291961923166326
BCAP31,4.896416,0.51846075,9.760022393418191e-07,0.0002125530071626359
HTRA3,4.8772197,0.77989656,1.0759170772150972e-06,0.00023130837779256365
SHARPIN,4.875039,0.6153659,1.0878696959492e-06,0.00023238836855251128
LUM,4.8512673,0.7284765,1.2267496881496035e-06,0.00025714206900725875
TIMP1,4.849087,0.57129014,1.240310156280297e-06,0.00025836970199582984
MGP,4.8256574,0.43298,1.395421108251419e-06,0.0002819255007743138
CPB1,4.822237,0.6373216,1.4195700796909666e-06,0.00028339012698021216
DDR1,4.809411,0.7218806,1.5137580558034317e-06,0.00029689133143588007
ELF3,4.7885036,0.8009756,1.6802931702691687e-06,0.0003257437707773837
TRIM28,4.714282,0.54541117,2.425644572799818e-06,0.000451951487125335
TAGLN,4.711161,0.51997524,2.4630956060253294e-06,0.0004563939250545718
RPLP1,4.6997027,0.14741307,2.6054039814672217e-06,0.0004801101029145477
NDUFB11,4.6926055,0.43290016,2.697472989142372e-06,0.0004943598312014037
PLPP2,4.6670384,0.990401,3.055723175504922e-06,0.0005460293307871594
EIF4G1,4.6666965,0.48151684,3.0608120397157248e-06,0.0005460293307871594
GUK1,4.6610956,0.38613802,3.145307715513653e-06,0.0005551964745415626
IGFBP2,4.6162887,0.7065376,3.906632848301291e-06,0.0006684727166649423
SCUBE2,4.584223,0.73636764,4.556779768909074e-06,0.0007718448479276391
GPX4,4.5796056,0.34927782,4.658539937090845e-06,0.0007811905620507638
RABAC1,4.575971,0.37580085,4.740156122525624e-06,0.0007870067130557643
MT-ND2,4.5741754,0.48760566,4.780987965918888e-06,0.0007876102343036643
NAPRT,4.573748,0.71203583,4.790759371398041e-06,0.0007876102343036643
MYDGF,4.561948,0.5636927,5.068125170898982e-06,0.0008291452779590734
INPPL1,4.5558767,0.7103671,5.216754500254795e-06,0.0008405393969611653
SEPT9,4.555022,0.44279364,5.238020572630555e-06,0.0008405393969611653
PSMB3,4.5483093,0.4569937,5.407866638388419e-06,0.0008587915873907506
AEBP1,4.547069,0.6047215,5.439811044482975e-06,0.0008587915873907506
SYNGR2,4.527573,0.46374708,5.966494400504331e-06,0.00092213958158578
COL18A1,4.524623,0.4898113,6.050322622817173e-06,0.0009308060556148731
SQSTM1,4.476439,0.50325936,7.589841478912881e-06,0.0011263190421229212
TMEM141,4.468401,0.59430957,7.880649036180016e-06,0.0011541537439974034
NUMA1,4.4393277,0.53596383,9.024024760243674e-06,0.0013045161310735016
PHPT1,4.4350095,0.45529696,9.206815131581985e-06,0.0013195648114657976
THEM6,4.4005494,0.79136336,1.0797706409439922e-05,0.0014841535965565416
COX6C,4.3613863,0.35524502,1.2924087320307867e-05,0.0017268846236991443
TMEM132A,4.340907,0.9388417,1.4189575651756913e-05,0.0018517120163759665
CITED1,4.3204274,0.8435118,1.5572712733460724e-05,0.001983313570591748
EVL,4.3084135,0.51160395,1.6442967776951028e-05,0.0020577024376991922
POSTN,4.2813926,0.6884166,1.8572721693705144e-05,0.002265061600594484
MX1,4.274595,0.5094941,1.9148521741796543e-05,0.0023222061119286476
FCGRT,4.273825,0.3664673,1.9214767731458352e-05,0.0023222061119286476
GRB14,4.273269,0.6097773,1.9262747747998075e-05,0.0023222061119286476
S100A13,4.2535596,0.37795392,2.1039891656177383e-05,0.0025036892649327523
CERS4,4.2534313,0.91877145,2.1051952194854674e-05,0.0025036892649327523
IGHA2,4.245265,1.0770769,2.1833501951856188e-05,0.0025730450543987042
MZT2B,4.244752,0.55257165,2.1883515593919244e-05,0.0025730450543987042
TMED9,4.243042,0.41779885,2.2051016490832977e-05,0.0025768187842144822
NDUFA11,4.2074275,0.38069457,2.5829424970356658e-05,0.0029666686803281562
COPS9,4.1933184,0.5086414,2.7490304227060315e-05,0.003104275498879289
OGFR,4.177713,0.5764054,2.944547348519828e-05,0.0032918076324886
MRPS26,4.1440225,0.68283635,3.41266147032182e-05,0.0037229718741563487
FKBP4,4.1389775,0.576726,3.488571111296894e-05,0.00377418380421533
EDF1,4.13017,0.35311356,3.624949204188724e-05,0.003884138862941899
SCD,4.100627,0.54906976,4.120326882925236e-05,0.004252709477014681
MXRA8,4.093444,0.78191036,4.2501277875205666e-05,0.004319417749632265
DRAP1,4.087031,0.42025328,4.3692910503050235e-05,0.00441865461941393
IGHG1,4.051288,0.61824006,5.093645326249956e-05,0.005039253007426874
THY1,4.0393167,0.51941437,5.3607121112262394e-05,0.005272362545052951
ADRM1,4.034956,0.47241813,5.461256909943255e-05,0.005333140391812307
LMAN2,4.030381,0.39906976,5.568649148519346e-05,0.005397727027255544
PRPF6,4.0217876,0.659383,5.7758166535526436e-05,0.005550410857502824
CTSA,4.0165286,0.43918493,5.906168769358091e-05,0.005643335845775831
FLOT1,3.9821541,0.4907019,6.829349533459347e-05,0.006344673813106913
NUBP2,3.980615,0.6116471,6.873723928058275e-05,0.006350714961410976
UBL5,3.9694133,0.36222348,7.204985027847373e-05,0.006589928047274806
ARL6IP4,3.9468815,0.33497217,7.917569670209585e-05,0.007081052042653042
MT2A,3.924521,0.5297908,8.690249167089869e-05,0.007609753957333159
NDUFB7,3.9225543,0.30960232,8.761515447195906e-05,0.007626681572965278
BAD,3.920502,0.5537739,8.836468749384376e-05,0.007626681572965278
CAPN1,3.9192195,0.5071931,8.883621746855822e-05,0.007626681572965278
TPD52L2,3.9155426,0.4528166,9.020114542506417e-05,0.007717260243025006
SCYL1,3.9133193,0.74084014,9.103603575691228e-05,0.007751899454369386
PPP2R1A,3.906607,0.39818737,9.36012709017374e-05,0.007907303333759368
SEMA3B,3.9039989,0.98380554,9.461624788128688e-05,0.007972964124227638
PIGT,3.9021604,0.44054803,9.533795929752272e-05,0.007986365601736814
C3,3.897543,0.56988966,9.717362207390965e-05,0.00808687081169921
COL3A1,3.8955333,0.55322766,9.798285240338079e-05,0.008113947910875517
COX6A1,3.8919847,0.56818414,9.942747937911e-05,0.008177359238743302
BST2,3.8878803,0.3641192,0.00010112344703829603,0.008292122657140273
UBC,3.8868542,0.4713229,0.00010155168564077155,0.008306927885415113
SIGIRR,3.8680422,0.44118237,0.00010971264905831679,0.00878172511722632
LMNA,3.8632538,0.4772973,0.00011188666900422321,0.00891319502390413
CENPX,3.858508,0.44273743,0.00011408132583484323,0.009046640085095634
FKBP2,3.856584,0.45386,0.00011498256642956619,0.009095012530459414
TSPO,3.8553014,0.35738745,0.00011558711949392707,0.009097656043439454
CST1,3.8446128,0.777885,0.00012074293284075777,0.009309141337042148
NDUFB2,3.8333256,0.48391733,0.00012642243054320003,0.009636262444449642
PIEZO1,3.8204565,0.51225996,0.00013320489062997967,0.009831009350838778
FBXL6,3.8198578,0.9303083,0.00013352855116866193,0.009831009350838778
COMMD5,3.7969842,0.6487592,0.00014646706542749993,0.010451515830441474
SLC39A6,3.7664149,0.5625793,0.00016560854467659607,0.011404885772820696
PPP1R16A,3.759916,0.67583543,0.00016997032157941325,0.011633601316592575
FAU,3.7478595,0.165983,0.00017835019479696399,0.012059493615122133
LTBR,3.7448666,0.6086579,0.00018048968042757392,0.012130787379118185
SPDEF,3.7207959,0.721318,0.00019859599337170556,0.013059828285686787
NDUFS6,3.717076,0.40485474,0.00020154172220199158,0.01312486656157358
SFRP2,3.7165203,0.705129,0.00020198539765364814,0.013128267958348936
ACADVL,3.7067723,0.39981097,0.00020991751582206448,0.013512886076085218
DHCR7,3.694459,0.8864948,0.0002203554390946441,0.013996743780977603
COL6A1,3.6776993,0.4690164,0.00023534722690501624,0.014693285208024731
EPS8L2,3.6607256,0.7348907,0.00025150189201445417,0.015336128098874116
HSF1,3.6396904,0.6635771,0.0002729659412309664,0.01608915946749411
PSMD3,3.6389637,0.5417297,0.00027373741384391175,0.01610632523771423
KIAA0930,3.6323366,0.7009433,0.00028086629561873707,0.01639022327734059
SNRPD2,3.6282322,0.38530964,0.00028536845448552136,0.016539841723313627
SLC39A4,3.622717,0.6659418,0.0002915247656142044,0.016656145807783962
THBS4,3.6166885,0.8889084,0.0002983959551468097,0.016962039904599498
OAZ1,3.6157908,0.3088026,0.00029943220813994357,0.01699214449508871
RPS9,3.6105318,0.21262592,0.00030556968631807556,0.017235220085104416
SELENOH,3.604076,0.36309376,0.00031326539488747425,0.017598483775102362
MRC2,3.6016817,0.6660779,0.00031616527546306325,0.017702088494958624
TALDO1,3.5989027,0.42194176,0.00031956271528117133,0.01777362246285228
SGK3,3.5885134,0.44897237,0.00033256895739395447,0.018311750927875025
METRN,3.5787225,1.091519,0.00034527774269748024,0.018768111725426407
PYCR1,3.5611932,0.8722396,0.0003691732598837857,0.01949816187398804
JOSD2,3.5491793,0.60619164,0.0003864339763253037,0.020228607340347923
FKBP10,3.5231416,0.81238306,0.00042646324246341575,0.021517173314789417
NAPA,3.5166857,0.38026983,0.00043697071043028715,0.021815245768749495
PHB,3.4786344,0.44971,0.0005039758425577114,0.02397495291872415
LAMB2,3.4681594,0.4813719,0.0005240362674705443,0.024564691461572908
PSMD13,3.4513996,0.5856778,0.0005576870393711594,0.025600134252863813
APRT,3.4467394,0.2961262,0.0005673955259253101,0.025727257427179004
MRPL14,3.4464402,0.38893983,0.0005680243540233627,0.025727257427179004
CLU,3.4437895,0.40800804,0.0005736223728829588,0.025882267857182773
IGHG2,3.443533,0.50799733,0.0005741668342102684,0.025882267857182773
UQCR11,3.440925,0.2934255,0.0005797295715976239,0.025997383364440567
ENO1,3.4403691,0.33948392,0.000580921541058579,0.02601194478507693
RPS21,3.4363928,0.31637004,0.0005895154868065188,0.02629144999536839
CERCAM,3.4358797,1.0149246,0.0005906329637640792,0.026306305894714062
MRPL12,3.420873,0.46066117,0.000624204813040056,0.02736976759528378
S100A9,3.4208302,0.7282271,0.0006243029462219599,0.02736976759528378
SCRIB,3.4100988,0.6378122,0.0006493934198369082,0.02790836656089342
FAM234A,3.4044125,0.78238374,0.0006630654333410197,0.028292479011947987
ARFRP1,3.4024885,0.4932012,0.0006677515747398924,0.02842011714927222
BCAS4,3.401334,0.47824225,0.0006705780208256599,0.028432168979078357
IGHG4,3.3982131,0.4760801,0.0006782756814045011,0.028542044922138216
GANAB,3.377648,0.4452983,0.0007310855464579326,0.030270551922353263
TBCB,3.3713632,0.39383075,0.0007479716051839409,0.030817532794421388
CCND1,3.3704655,0.47138515,0.0007504132554118896,0.030861501965975254
SLC9A3R1,3.367387,0.45980683,0.0007588409329847775,0.03111247825237588
RNH1,3.3649502,0.34612018,0.0007655750818413631,0.03133143399811466
TMEM219,3.3641376,0.30503255,0.0007678320998139817,0.031366081563412085
SIL1,3.362513,0.78960836,0.0007723646804630889,0.03148102075903057
AAMP,3.3507128,0.5144961,0.000806038418318284,0.03231005252771952
FN1,3.3500288,0.4277255,0.0008080316947908757,0.03231005252771952
FIS1,3.347207,0.29558462,0.0008163024051920999,0.03255309163535392
MIF,3.3435729,0.31321314,0.0008270698062714188,0.03282635167187082
RPS19,3.3389125,0.17247416,0.0008410702457665986,0.03318566341472963
ELOC,3.3079584,0.4715204,0.0009397879016355045,0.03546285424516576
TNFRSF12A,3.3077018,0.74809927,0.0009406491026626024,0.03546285424516576
DGAT1,3.289916,0.513983,0.0010021731796710448,0.03684498961656679
DDAH2,3.2699497,0.48091668,0.0010756665314619457,0.03837840865124546
TPI1,3.243741,0.3418272,0.001179709313842361,0.04078875357489186
UQCRQ,3.2374134,0.3887612,0.001206185369355896,0.04113349562605403
CLIC1,3.2349763,0.35757685,0.0012165278313281743,0.04129078051312152
GRN,3.2304444,0.29976308,0.001235979287514429,0.04178656587163198
APOD,3.2254422,0.3900743,0.001257782512343949,0.04243523034065456
MZB1,3.2009437,0.55883807,0.0013697823434242011,0.04486304710328209
HSP90AB1,3.178797,0.49494082,0.001478876267912544,0.04674431526098222
BOP1,3.1672106,0.70600516,0.0015390885400863375,0.04793457879220079
ARHGDIA,3.1655858,0.28904107,0.0015477098021076435,0.04803883587679558
SERINC2,3.153401,0.71035576,0.0016138005487782066,0.04970031478872681
SLC25A39,3.1464746,0.4424848,0.0016525161814628336,0.05061377871589088
KIFC2,3.1278336,0.719429,0.0017609983014108483,0.05274780795413731
BSG,3.1171877,0.29030624,0.0018258524425941137,0.053935715967559784
CFL1,3.1149218,0.35083815,0.0018399369889944618,0.05422478623628845
SCARB1,3.0846944,0.49177164,0.0020376143972388465,0.0580607575655025
S100A7,3.0831978,0.5809125,0.0020478889480052068,0.058254537352161684
PHB2,3.079863,0.3094087,0.0020709577397882684,0.058670398113550605
AP2S1,3.065583,0.29426947,0.002172460117179127,0.06056522644218915
OS9,3.037237,0.36096826,0.0023875777275251643,0.06478526037681147
TMED3,3.0288997,0.44408822,0.0024544613927776145,0.06590690647796288
ARAP1,3.0282583,0.41400722,0.0024596766470645283,0.06599410831140011
MRPS34,3.0263772,0.7035392,0.0024750332780679976,0.06608303745269492
RNPEPL1,3.024838,0.51834875,0.0024876629892609595,0.06626786444307708
TUFM,3.0170994,0.28824747,0.0025520604533005183,0.06723566652222528
HCFC1R1,3.0111566,0.3960211,0.002602545893408141,0.06806006463367345
POR,3.0049572,0.55423397,0.0026561822182342614,0.06900312876463258
AZGP1,3.0036745,0.920318,0.0026674047558219193,0.06913401908868279
TRAF4,2.9939265,0.61691755,0.0027541224518246674,0.07045595636101883
OSGIN1,2.9910192,0.8971444,0.002780479786425785,0.07085997802214891
NBL1,2.9884968,0.5561721,0.0028035350994391676,0.0712926165578095
CTGF,2.9838364,0.59731823,0.002846588561278224,0.07156588243489437
C19orf53,2.9721644,0.25486803,0.002957081992721048,0.07351713556106636
COX6B1,2.9619033,0.3661475,0.0030574366985601036,0.07525223179684357
ERGIC3,2.9595947,0.39553505,0.0030804403135851204,0.07562518731901564
MFGE8,2.9441175,0.38648883,0.0032387696091032195,0.07834203919878568
FBLN1,2.9421508,0.5890859,0.003259411163711187,0.07864326015003294
PSMC3,2.939885,0.46163794,0.003283342377726136,0.07895433231889543
MFSD10,2.9395857,0.48181129,0.0032865150419679667,0.07895433231889543
ISOC2,2.9332151,0.62316513,0.0033547132797201503,0.0802499101107378
JCHAIN,2.9075625,0.57788897,0.00364257601846916,0.08466023181387297
DCN,2.9052536,0.448977,0.0036695551809231212,0.08505151462183803
ARF5,2.9019616,0.35862735,0.0037083397756723048,0.08571350750964697
SLC1A5,2.9002514,0.4774881,0.0037286343566153464,0.08580361386493819
MRPL55,2.8957195,0.5133411,0.003782904198780893,0.08648332721112037
FLNB,2.8952918,0.3898695,0.0037880608719661328,0.08649509309223773
APOC1,2.8902042,0.32852018,0.0038499174819034976,0.08702071160924184
CALML3,2.8895628,0.75692093,0.0038577793179538633,0.08702071160924184
PPP4C,2.8829787,0.36715057,0.003939341818591463,0.08825494048892484
MAL2,2.8741713,0.41550326,0.004050893284022419,0.08997275427784364
SIVA1,2.846851,0.327503,0.004415401441014051,0.09474327161147104
WASHC1,2.814614,0.3824263,0.004883582687036382,0.10142872133371542
DDRGK1,2.7983675,0.518497,0.005136164345993694,0.10490662596585659
ZNF593,2.7961442,0.6240042,0.005171631536760287,0.1053103694473992
CIB1,2.7805388,0.28095797,0.005426876805020842,0.10862442322446988
PPP1R14B,2.7708335,0.49972102,0.005591299819107321,0.11095917948711322
SLC35B2,2.7678835,0.66926026,0.0056421619496436265,0.11137541345918066
RPLP0,2.7628813,0.26883546,0.005729361059486355,0.11236918784389086
STARD10,2.7591188,0.6219202,0.005795745533948029,0.11306945596345096
HSD17B14,2.7572803,0.7596441,0.005828434957073826,0.11346466280738764
IFI27,2.7553992,0.292587,0.005862056572000884,0.11370199580542854
STC2,2.748302,0.40515175,0.0059904814188065985,0.1150171539287246
PTPA,2.74548,0.64286584,0.006042242305391171,0.1157969842504052
RPL36,2.7403495,0.1708557,0.00613738625075989,0.11721848523803258
ENSA,2.7399647,0.3390506,0.0061445761482733265,0.11728901244211203
RAB5C,2.738554,0.33682755,0.006171004047286331,0.1176595416360938
TNK2,2.7329104,0.5747966,0.006277742180443472,0.11915275452615345
COMT,2.7295754,0.42354167,0.006341593101439484,0.11982216869638165
RNF181,2.714697,0.2924359,0.006633645127041319,0.12325716912504806
LAMTOR4,2.7042649,0.23510379,0.00684557104930592,0.12538091277924007
COPE,2.7039654,0.22850332,0.0068517396611091986,0.12538091277924007
SMIM37,2.7036662,0.44075096,0.006857913266862442,0.12540932123447796
PRDX2,2.6921225,0.30510336,0.007099885462129895,0.12850294583319613
SLC17A9,2.6801941,0.675333,0.007357949703632987,0.1316813858913784
RPS2,2.6766882,0.23649055,0.007435380310399941,0.13250147972911436
LSR,2.6760468,0.7571087,0.0074496232580658905,0.13268479279289105
MYL6,2.6739945,0.13235098,0.007495365271364378,0.1330754687512009
RPS6KB2,2.6722417,0.57404983,0.00753463584925803,0.13334913831789752
SNRPB,2.665401,0.2375519,0.007689657560438437,0.135199856657894
INF2,2.6634343,0.6374224,0.007734752265421331,0.1354611600405747
CRIP2,2.6595435,0.24756828,0.00782466006930495,0.13639472422263482
PSAP,2.6566792,0.43094897,0.00789145317379542,0.13712989875560197
TUBA1C,2.6478717,0.33540806,0.00810002771898191,0.13931216904575144
ADCK5,2.6406462,0.6852543,0.008274810217410772,0.14116001275255466
ELN,2.6332924,0.7960414,0.008456152735491398,0.1432335608297528
MCRIP1,2.630257,0.37123576,0.008532039824578726,0.14373859543283052
MRPS12,2.6267936,0.35315663,0.00861935836158318,0.14468270306845682
TIMM17B,2.626024,0.33813748,0.008638870625892959,0.1449376903707844
