names,scores,logfoldchanges,pvals,pvals_adj
WWP1,25.10362,3.1224127,4.540648942137505e-139,3.461006459577446e-136
SCD,24.97551,3.1419663,1.1284197011807957e-137,8.227160856130766e-135
SPTSSA,24.880802,3.336955,1.2006894539181488e-136,8.567813384150399e-134
EIF3H,24.875381,2.6948571,1.374379847438685e-136,9.602906525708045e-134
ESRP1,24.85025,3.407398,2.5698400556106204e-136,1.7237459157013797e-133
LAPTM4A,24.81277,2.769676,6.527429087590523e-136,4.292488563521783e-133
PABPC1,24.67065,1.978868,2.209716705988646e-134,1.4251822862586001e-131
COX6A1,24.662182,2.0306132,2.724042460546226e-134,1.7237535102226289e-131
DSTN,24.649555,2.721305,3.720683490979483e-134,2.310820054082776e-131
LYPLA1,24.63511,3.0263522,5.31462770288226e-134,3.240763343623004e-131
NUCB2,24.627314,3.067739,6.441869047623256e-134,3.857989359271228e-131
NRIP1,24.58378,3.170951,1.8836018404051007e-133,1.108284886377303e-130
AZIN1,24.53336,2.8905387,6.511011128747917e-133,3.764936055792201e-130
PARD6B,24.525799,3.3918176,7.839891305627309e-133,4.456513128951333e-130
CELSR1,24.508821,3.290884,1.1895743728359047e-132,6.649324219361761e-130
TPD52,24.483927,3.0516543,2.1911267068452466e-132,1.2046886474455062e-129
EFR3A,24.46497,2.9718971,3.487400519216392e-132,1.8864586873141832e-129
SMIM14,24.43968,3.1144881,6.479062191612217e-132,3.4491236155919136e-129
PTMA,24.430143,1.9220681,8.182723225748471e-132,4.288002680393003e-129
ARMC1,24.428719,3.1110237,8.473039470163803e-132,4.371827657697748e-129
FTH1,24.384907,1.5359999,2.4729005184843047e-131,1.256608145286767e-128
GATA3,24.341055,3.0605633,7.210425974253097e-131,3.556224504772064e-128
PFN2,24.337849,3.2266364,7.796576403736213e-131,3.7895881076594937e-128
TSPYL5,24.27235,3.1887271,3.8410985142690105e-130,1.840325171022201e-127
ZNF706,24.235899,2.6707826,9.312185902055613e-130,4.398761842016072e-127
XBP1,24.217379,2.5516412,1.4596908957614975e-129,6.799321286395709e-127
PKIB,24.199053,3.3510325,2.2763457608758417e-129,1.0458093716199175e-126
BMPR1B,24.195333,3.4859474,2.491147448149321e-129,1.129028420486918e-126
PLA2G16,24.13114,2.9176672,1.1781306173496265e-128,5.2682859526229035e-126
FOXA1,24.126707,3.3702395,1.3113614150506142e-128,5.786899886574672e-126
SQLE,24.095995,3.3977313,2.753389409200138e-128,1.1838868462276183e-125
YTHDF3,23.980076,2.9292781,4.488644099105969e-127,1.905571465769823e-124
C8orf59,23.951462,2.5775313,8.92179361145135e-127,3.7402389267606917e-124
DSP,23.932148,3.0224185,1.4178120962373379e-126,5.870442232544177e-124
RTN3,23.905039,2.9538786,2.7146945692182294e-126,1.096932848945072e-123
SFMBT1,23.88327,3.1800585,4.5708381134504774e-126,1.824961531534549e-123
CD9,23.869656,2.764369,6.330180082311533e-126,2.497665642359579e-123
CA12,23.83839,3.0004487,1.3362418951499264e-125,5.211032637155609e-123
DYNLL1,23.795212,2.340751,3.743554271321243e-125,1.4431186569146188e-122
RIDA,23.776058,3.5268028,5.908875185258158e-125,2.251952908672592e-122
SPINT2,23.76371,2.3824747,7.928647612557963e-125,2.9877638610108874e-122
PTGES3,23.741308,2.5967996,1.351079629322327e-124,5.034723178690245e-122
EMC2,23.711191,3.1674178,2.764207970155416e-124,1.0187473286051905e-121
UQCRH,23.710123,2.5107718,2.8352655810027494e-124,1.0335775766920676e-121
PRAME,23.702404,3.061593,3.4055701180303348e-124,1.2281291464354985e-121
TPD52L1,23.688435,3.1783147,4.744751406450411e-124,1.6928667305269563e-121
SLC19A2,23.645098,3.3218777,1.3256656523467719e-123,4.6800183840427405e-121
MRPL15,23.639992,3.1666577,1.496059417309708e-123,5.22654591018052e-121
CPNE3,23.59436,2.8795023,4.403761533825755e-123,1.5226119002211154e-120
PTK2,23.572119,2.8420966,7.447963031790276e-123,2.5488753485732884e-120
UBR5,23.545364,2.9112835,1.4004240366992192e-122,4.744183974022062e-120
FAM49B,23.535946,2.6914735,1.7487645130267968e-122,5.812358333022321e-120
NBN,23.535906,2.9144356,1.7503971364877287e-122,5.812358333022321e-120
GLUL,23.517899,2.5483935,2.675842618546101e-122,8.798275464784229e-120
GGCT,23.506065,3.0611196,3.535991450805157e-122,1.1513600123990618e-119
GREB1,23.46629,3.2703915,9.014510822978511e-122,2.907006384433205e-119
ACADSB,23.454021,3.0807521,1.2027365966801183e-121,3.841655236138839e-119
NAT1,23.43918,3.4138672,1.7043910109479146e-121,5.392628841997279e-119
H3F3B,23.438349,2.059563,1.737979859713889e-121,5.447511078045272e-119
SKP1,23.43728,2.459611,1.7821381878670575e-121,5.534199124507905e-119
DHRS2,23.432926,2.6806557,1.9739219043636384e-121,6.073522277848413e-119
GPRC5A,23.403284,3.045106,3.956921857843905e-121,1.2064295024397172e-118
SCUBE2,23.393627,2.9159853,4.962105769118034e-121,1.4992712007628886e-118
HSP90AB1,23.35508,2.0982742,1.2237469295264359e-120,3.6644664752194293e-118
TATDN1,23.347837,2.9955623,1.4496910734206122e-120,4.302631789414203e-118
TMEM70,23.31855,2.9725943,2.8747213535743017e-120,8.457228487383766e-118
AFF3,23.312891,3.0717435,3.281013545165754e-120,9.568576719806004e-118
SEPHS2,23.30826,2.8402522,3.6557069107551214e-120,1.0569405032147006e-117
PDIA3,23.30454,2.5402095,3.9874557043832575e-120,1.1430024736205615e-117
RRS1,23.271177,3.1992118,8.684488521608304e-120,2.4683082715059263e-117
TMEM106C,23.260332,2.954855,1.1181912385257895e-119,3.1514199796368004e-117
ATP6V1H,23.223131,2.886276,2.658999061352853e-119,7.431459209970999e-117
DERL1,23.216204,2.628536,3.1238456282028695e-119,8.658473940385772e-117
GID8,23.177181,2.7541716,7.736413480309312e-119,2.109462075631006e-116
IMPAD1,23.132856,2.8813865,2.163287668486226e-118,5.850995308523472e-116
ARMT1,23.11651,3.1176734,3.1591752293018835e-118,8.476193507226126e-116
FAM84B,23.106419,3.1473737,3.990787840714914e-118,1.0622463698563238e-115
WASHC5,23.035576,2.8555021,2.0521083653472253e-117,5.4191819178752165e-115
TTC39A,22.989985,2.937286,5.871147437656753e-117,1.5383323653447826e-114
NDUFB9,22.95199,2.0620546,1.407570810244516e-116,3.631316141075429e-114
MGP,22.94071,1.8944896,1.8242622192683693e-116,4.670389794642944e-114
RTN4,22.919775,2.5271957,2.9510329629557966e-116,7.497859356940267e-114
FAM91A1,22.906675,2.8497446,3.9863896645987004e-116,1.0052295982805354e-113
SEC61G,22.875013,2.395063,8.240164452454139e-116,2.0623778761672154e-113
PRDX3,22.841927,2.5968924,1.7579994360924393e-115,4.3673914879754244e-113
PTPRF,22.830807,2.7444177,2.2673833542244273e-115,5.59143403926315e-113
SPIDR,22.819408,2.9842045,2.942580616290646e-115,7.203523263442021e-113
PRKDC,22.799421,2.7032037,4.646131169084176e-115,1.1291445445561237e-112
DCAF13,22.795345,2.9380445,5.099509709931883e-115,1.230412637781982e-112
DDIT3,22.742075,2.8457196,1.7190753189921584e-114,4.118167717739929e-112
YTHDF1,22.732735,2.9014497,2.126687809338034e-114,5.05850040777156e-112
ARPC3,22.706257,2.3615954,3.8855613283438126e-114,9.17703914295738e-112
EAPP,22.701944,2.8499513,4.286194213423663e-114,1.0052474232853344e-111
NDUFB4,22.6799,2.3453577,7.075028628246943e-114,1.6477938203760137e-111
TXNRD1,22.634783,2.839249,1.9703532153043595e-113,4.5261442558135345e-111
PRDX1,22.617764,2.1089566,2.8979864037866875e-113,6.611746123142716e-111
DBI,22.595522,2.4072518,4.796163652940777e-113,1.0868495715697823e-110
SOD1,22.590456,2.2709694,5.378942834351438e-113,1.2107314414662987e-110
CANX,22.584204,2.3930492,6.19665171693209e-113,1.385488701883123e-110
PTP4A2,22.57886,2.5055835,6.992896274869993e-113,1.5531639421628463e-110
TBC1D9,22.557648,2.6947777,1.1297424242547276e-112,2.4927171989904643e-110
TRAM1,22.54336,2.5229893,1.5601852673134153e-112,3.419966895108322e-110
FRS2,22.540035,3.2402554,1.6818429476384502e-112,3.6627044660972944e-110
TNFSF10,22.528637,2.6706161,2.175465835457907e-112,4.7071466573927284e-110
H3F3A,22.507345,2.033928,3.5171270857732737e-112,7.561372320683592e-110
MPC2,22.481739,2.845564,6.263739259410125e-112,1.3380464158095337e-109
C8orf76,22.468798,2.9145813,8.38309229659163e-112,1.7794439838170258e-109
COX17,22.435791,2.483972,1.7615241099678127e-111,3.715597207553491e-109
ATP5F1E,22.4255,1.6887649,2.219865822775581e-111,4.653116247765465e-109
NDUFAB1,22.360594,2.4541662,9.52361498558274e-111,1.9838695614066707e-108
ELP2,22.332733,2.635512,1.7772281555633567e-110,3.679301103782954e-108
TMEM64,22.33016,3.0518332,1.8825308837085072e-110,3.873393912749443e-108
MTDH,22.305147,2.551828,3.2935104876694563e-110,6.735228947284038e-108
UBE2W,22.296598,2.8204486,3.986751080207622e-110,8.103494407757771e-108
NDUFC1,22.289238,2.5166907,4.699282757200062e-110,9.494249705480463e-108
SERINC3,22.283579,2.555952,5.332351049314529e-110,1.0708765837838963e-107
CLTC,22.264858,2.4561107,8.097848579716878e-110,1.616581224205623e-107
ZFAND1,22.257893,2.858473,9.459049538472244e-110,1.8771455823744505e-107
SNRPD3,22.210796,2.544503,2.7010833828997174e-109,5.32876085268769e-107
PRELID3B,22.191246,2.9898117,4.1727715141776534e-109,8.184000645759657e-107
HSPA9,22.18891,2.494692,4.395141509050591e-109,8.570014879682484e-107
TMBIM6,22.185349,2.1732745,4.757337444840749e-109,9.2226348685011e-107
DPY30,22.1637,2.732064,7.696036483266484e-109,1.483388917102249e-106
IGF1R,22.153332,2.665878,9.68846155106909e-109,1.8567521342843153e-106
ERBB3,22.1375,3.1573985,1.376632180986002e-108,2.623266482153894e-106
NAA20,22.117989,2.5223923,2.121790491782035e-108,4.0203734188353615e-106
HSPB8,22.100456,2.8053331,3.1288958167344436e-108,5.888143779684804e-106
RDH10,22.100258,3.039121,3.142637415956765e-108,5.888143779684804e-106
PTS,22.085535,2.91354,4.353542988508713e-108,8.111618041589179e-106
STRAP,22.082924,2.5612457,4.6126072694610936e-108,8.546829978076584e-106
EIF4G2,22.032146,2.225202,1.41696324668559e-107,2.611105130073699e-105
SNRPF,22.02419,2.5349035,1.6889519822105412e-107,3.095304457889461e-105
ATP5MD,22.015247,2.3345523,2.0574447368230897e-107,3.7501403034550425e-105
EIF3E,22.007412,2.3291106,2.44563427786327e-107,4.4336044546474784e-105
PEX2,21.9805,2.761622,4.425701602961624e-107,7.980063460221879e-105
ZNF552,21.976423,3.212997,4.841413273322592e-107,8.682958201106583e-105
RAN,21.972227,2.312292,5.309948346403763e-107,9.472608917111138e-105
PCBP2,21.959524,2.2539043,7.023176955925036e-107,1.2462608928455758e-104
PHF20L1,21.956871,2.8964155,7.445138288301645e-107,1.3141844627003188e-104
MRPS28,21.929722,3.1876678,1.3525089790034818e-106,2.374892467948627e-104
PSMD14,21.904749,2.7177038,2.3406621423414276e-106,4.088600360929521e-104
NQO1,21.850964,2.7010398,7.610879410289609e-106,1.3225578946232792e-103
C6orf141,21.83363,3.5316992,1.112279971361405e-105,1.9228683339958144e-103
NSMCE2,21.808262,2.7701933,1.9369969761457618e-105,3.3314361326141826e-103
ERH,21.801533,2.5632403,2.243754386345725e-105,3.8393385004725983e-103
H1F0,21.800623,2.5847585,2.2888210915762103e-105,3.8965726786438043e-103
RERG,21.798683,2.9911397,2.387867460328352e-105,4.0446615598228416e-103
PDIA6,21.774462,2.3093557,4.0519568027647664e-105,6.828870716136922e-103
RB1CC1,21.744543,2.6656954,7.780450533316723e-105,1.2982126864993845e-102
ZNRF2,21.739872,3.0459414,8.613799498702546e-105,1.430146572215277e-102
TCEA1,21.720875,2.5948715,1.3027267105090338e-104,2.15225854271192e-102
MORF4L2,21.710783,2.4795299,1.622681606702445e-104,2.6677203787052256e-102
SYAP1,21.687473,2.711352,2.693851649894544e-104,4.407141299227474e-102
ZNF217,21.686207,2.764723,2.769025902743563e-104,4.508135472146292e-102
PDCD5,21.676748,2.4249647,3.400803702022875e-104,5.509959157412714e-102
NPM1,21.648212,2.2812276,6.318355822601694e-104,1.018774122973152e-101
DHCR24,21.6344,2.738119,8.525064339449335e-104,1.368007692901683e-101
C8orf33,21.624348,2.4254136,1.0600515194608694e-103,1.6929527552227925e-101
APLP2,21.618174,2.3707404,1.2117807577389538e-103,1.9260996707606177e-101
ARL1,21.606539,2.5411756,1.5590850164438156e-103,2.466443079315693e-101
TACSTD2,21.576262,2.5945475,3.001768072249575e-103,4.726445897047241e-101
HSBP1,21.550617,2.3346658,5.224693520802572e-103,8.188120154237229e-101
ACP1,21.544443,2.5975018,5.969811522734634e-103,9.312350644161589e-101
MLPH,21.532055,2.5274148,7.799765571183898e-103,1.2110580450294702e-100
SNRPE,21.525604,2.4572914,8.964522023734885e-103,1.3854937310231362e-100
MEAF6,21.521687,2.5258229,9.75507666068543e-103,1.5007603717709537e-100
SOX4,21.517292,2.552631,1.0724455176347397e-102,1.642359715544927e-100
SPOPL,21.466278,2.8772714,3.2177959819717295e-102,4.905383711062176e-100
SDC4,21.45876,2.4569623,3.7826874938674005e-102,5.740442224856329e-100
SCOC,21.432598,2.8437135,6.637088802870863e-102,1.0026787579760495e-99
LPCAT1,21.428087,2.6505294,7.312399200651376e-102,1.0997454905446002e-99
HIGD1A,21.409327,2.538173,1.0938025323528529e-101,1.6376763093772312e-99
PLEKHF2,21.407665,2.8124475,1.1335147601065004e-101,1.6895919121978583e-99
SNRPG,21.356531,2.2294378,3.390708576633841e-101,5.009585208949152e-99
ASAH1,21.353128,2.336816,3.6469125971330235e-101,5.364480468537164e-99
PTDSS1,21.346004,2.5074449,4.2473853637866766e-101,6.220472066841814e-99
PSMA1,21.342957,2.2904553,4.5334858124630606e-101,6.610610746886353e-99
CAPRIN1,21.340464,2.5318713,4.781811823041091e-101,6.9184571875764885e-99
ATP6V1G1,21.340424,2.3326538,4.7858610159155144e-101,6.9184571875764885e-99
RPN2,21.33722,2.2409923,5.1254676308625646e-101,7.377593708320545e-99
VCPIP1,21.327324,2.6886342,6.332842112859824e-101,9.076532426542427e-99
CHCHD7,21.324434,2.7611969,6.736204862434979e-101,9.613567603248694e-99
IDH1,21.318459,2.7291472,7.653741926454265e-101,1.0876745624128097e-98
CCT5,21.316757,2.449716,7.937135764984164e-101,1.1231884358060712e-98
HSP90AA1,21.312483,2.1546872,8.695946628050037e-101,1.225397722737572e-98
SRP14,21.307219,1.9439832,9.730563524016976e-101,1.3654545584455287e-98
GALNT11,21.28082,2.817818,1.7092149518047738e-100,2.388485460567854e-98
CBX3,21.275242,2.288218,1.92520717542713e-100,2.679153454335066e-98
PPP1R3C,21.249912,3.1278396,3.302838216027865e-100,4.577297028476964e-98
DECR1,21.241404,2.4931707,3.958876617414811e-100,5.4639013989653476e-98
POLR3K,21.235783,2.69895,4.4619349980952147e-100,6.132966228119562e-98
MCCC2,21.233805,2.5787568,4.653853229952117e-100,6.3706501888218e-98
ATP5MC3,21.229689,2.1663148,5.079831300674408e-100,6.925503339919443e-98
SLC9A3R1,21.22213,2.3099735,5.966035859422322e-100,8.100765613494163e-98
COX7B,21.184334,2.171798,1.3319787129714476e-99,1.8012863740175972e-97
COX7A2L,21.171076,2.4077637,1.7648530823131807e-99,2.3770940833180504e-97
RPS20,21.119547,1.664649,5.2597796598277314e-99,7.000098818702479e-97
SRSF9,21.117567,2.316353,5.484756111993057e-99,7.270662074467317e-97
SLC4A7,21.102766,2.6346917,7.501756803393473e-99,9.905272428039776e-97
HACD3,21.095444,2.6653621,8.757969169732801e-99,1.1518618431941125e-96
SRP9,21.094929,2.3033137,8.85375585026164e-99,1.159911186351855e-96
SIAH2,21.084797,2.6824176,1.0968145120318937e-98,1.4313215993978853e-96
ZFAS1,21.077753,2.233134,1.2728433549016556e-98,1.648209283269951e-96
C15orf48,21.077753,2.613568,1.2728433549016556e-98,1.648209283269951e-96
TRIB1,21.035683,2.5147686,3.092873256875609e-98,3.989568588042083e-96
MRPL51,21.027847,2.2936964,3.648370162031056e-98,4.688085766061209e-96
TMEM87A,20.974813,2.5247884,1.1140143401449812e-97,1.4260233946481824e-95
UBE2B,20.972439,2.3925304,1.1710336488824756e-97,1.4933127952935539e-95
FASN,20.956371,2.2911348,1.6413340619355447e-97,2.0851159761058448e-95
RBM47,20.948257,2.8679218,1.9462139603183865e-97,2.4630990113644547e-95
GTF2H5,20.946516,2.5667772,2.0186843626896024e-97,2.5452118855595447e-95
NDUFC2,20.9367,2.1747692,2.480487815791614e-97,3.1157528226973465e-95
REEP5,20.927282,2.2679567,3.0224485490370805e-97,3.78234624767185e-95
TSPAN13,20.905792,2.678993,4.742622555015657e-97,5.912939600376027e-95
RAB10,20.886559,2.3482149,7.095281675720081e-97,8.813390994085189e-95
TXN,20.883709,2.1628222,7.531382166932687e-97,9.320571775446068e-95
CD164,20.85937,2.2077596,1.25315145472671e-96,1.545154172375897e-94
UBE2F,20.842192,2.7034872,1.7943110777991951e-96,2.2043078727922862e-94
TFAP2C,20.828064,3.3880465,2.410113204563304e-96,2.9500137465198577e-94
MRPS23,20.825214,2.6223748,2.5578216671423947e-96,3.1194262935498775e-94
CERS6,20.810057,2.8465817,3.5093555834765316e-96,4.2643756361824604e-94
PCMTD1,20.809303,2.528396,3.5648301608437226e-96,4.3161470734432044e-94
ARL6IP1,20.80487,2.3940325,3.910080323372377e-96,4.7171321541461437e-94
CETN2,20.801071,2.769169,4.232436745298179e-96,5.087722708380298e-94
CCND1,20.799488,2.3109894,4.374455090669441e-96,5.239659815388275e-94
GLO1,20.79102,2.6751075,5.219028487891452e-96,6.229031225156708e-94
DNAJB6,20.788685,2.3167257,5.4792486355181505e-96,6.516419884326516e-94
OSGIN2,20.785162,2.8364437,5.896477266861777e-96,6.987846451449127e-94
VEGFA,20.77697,2.6083112,6.993590699200782e-96,8.258839608091402e-94
TM9SF3,20.764265,2.3278234,9.110939265552024e-96,1.0721497582038027e-93
SEM1,20.757023,2.189577,1.0592890034646342e-95,1.2421830279089828e-93
GTF2I,20.74701,2.2100544,1.304560921437251e-95,1.5244726196223876e-93
NIT2,20.74511,2.4614835,1.3571252088055874e-95,1.58039115461534e-93
OSTC,20.72271,2.1968937,2.161695642924726e-95,2.508614133993407e-93
OCIAD1,20.707632,2.3218794,2.956411796811464e-95,3.4072899945519893e-93
RAB11A,20.639994,2.257003,1.2007614980133785e-94,1.3744416082038459e-92
AFDN,20.638174,2.5884912,1.2468468332284531e-94,1.4223384045175462e-92
ATP2A2,20.617199,2.2660747,1.9238142742879358e-94,2.1871485807141964e-92
COX7C,20.616287,1.9979583,1.9603449922971758e-94,2.221150349718334e-92
C1orf43,20.61241,2.3097727,2.1239147539314615e-94,2.398378889473177e-92
CSNK1A1,20.61142,2.2610753,2.1677777592383674e-94,2.439695654004576e-92
NFKBIZ,20.608017,2.7087896,2.3256840643734793e-94,2.6086552558848743e-92
EI24,20.584429,2.6733549,3.7847229899949114e-94,4.231067987948311e-92
OLA1,20.573347,2.4867961,4.756696867828333e-94,5.300003307416167e-92
PCMT1,20.567133,2.4133165,5.406859374628353e-94,6.004478467095553e-92
PABPC1L,20.51885,2.4901607,1.4612808286265023e-93,1.617440146220318e-91
SERPINA5,20.51501,3.0199823,1.5813247628750445e-93,1.7445549308323436e-91
JPT2,20.514536,2.813087,1.5968435425698406e-93,1.755899630514994e-91
HSD17B4,20.512754,2.4632437,1.6564043050924332e-93,1.8154407707251643e-91
COPZ1,20.507254,2.2556164,1.854741169452179e-93,2.0261990013383445e-91
RNF7,20.496805,2.225223,2.298974221186204e-93,2.503344072407237e-91
PSMA7,20.491463,2.098498,2.5656705345334517e-93,2.784707391170968e-91
DLG5,20.480341,2.831042,3.2238791346985682e-93,3.487821239339374e-91
SF3B6,20.46372,2.1821878,4.534362389274021e-93,4.889821408729007e-91
PSMD12,20.463245,2.6639657,4.578750367392328e-93,4.921863135307817e-91
VDAC1,20.447731,2.2990549,6.2935749710720444e-93,6.743575635137835e-91
LAMTOR5,20.44409,2.2571316,6.781181429706488e-93,7.24290645826421e-91
RAB1A,20.443575,2.2723882,6.85305607856726e-93,7.29643792898377e-91
STAU1,20.44219,2.4597747,7.0503646815961975e-93,7.482757300359913e-91
SELENOT,20.434511,2.288999,8.251348819403137e-93,8.729770873979256e-91
IFIT1,20.428892,2.7379243,9.257875238369117e-93,9.733248267850266e-91
RBBP7,20.42442,2.3270507,1.0145639759343505e-92,1.0633264570276953e-90
SLC38A1,20.397587,2.4575217,1.7567345640524684e-92,1.835431894367342e-90
TXNDC17,20.39545,2.2122755,1.8351960741738435e-92,1.9114536004857878e-90
NORAD,20.378708,2.1906888,2.583817820119756e-92,2.682850837497721e-90
PEBP1,20.373167,2.129641,2.8934125797130297e-92,2.99503923143258e-90
HMGN2,20.367628,2.1257603,3.240003955108214e-92,3.343484696812901e-90
SNRPB2,20.36735,2.5083945,3.2583816398998446e-92,3.3521350748147544e-90
FAM213A,20.36644,2.5541737,3.319500786894869e-92,3.404569339170646e-90
NDUFA12,20.365213,2.198302,3.403692186746271e-92,3.480275260948062e-90
RHEB,20.358406,2.2233932,3.911028861268301e-92,3.986871913350039e-90
ARHGAP32,20.354368,3.2074451,4.246831222673001e-92,4.316067440788094e-90
SNX6,20.346334,2.2540014,5.0031235690891184e-92,5.069328044112111e-90
RAB18,20.314001,2.4280305,9.669777643909798e-92,9.768222970525507e-90
YWHAB,20.311705,2.0700724,1.01324684240094e-91,1.0204886666799617e-89
CMAS,20.306126,2.9121916,1.1351486880984182e-91,1.1398388233965494e-89
PDXDC1,20.301771,2.5805619,1.2403196543123923e-91,1.241726584069523e-89
NPTN,20.298922,2.2585218,1.314367042094691e-91,1.3119417219574926e-89
SH3YL1,20.28594,3.0402565,1.7115707579613352e-91,1.703343029095171e-89
C6orf62,20.27565,2.1796806,2.1098249985966363e-91,2.093470733814615e-89
RMDN1,20.264015,2.66814,2.6725345934994993e-91,2.643996023504018e-89
BLVRA,20.257921,2.3288805,3.0247052840312067e-91,2.98360487693643e-89
UBE2C,20.253408,2.4478076,3.314888019163336e-91,3.260255553862169e-89
LARP1,20.2523,2.2520654,3.390310409343265e-91,3.32468510258931e-89
SHOC2,20.220877,2.6545956,6.413341120723652e-91,6.270863979790957e-89
MTHFD2,20.216602,2.4674094,6.99371239728262e-91,6.818462976164666e-89
NDUFS5,20.2151,2.1109486,7.210141026609496e-91,7.009093036244327e-89
CHMP4C,20.211735,3.036004,7.718751030753287e-91,7.481834452872941e-89
RBBP4,20.205639,2.3590887,8.733105583386693e-91,8.44065979987386e-89
BOLA3,20.20184,2.351074,9.431636795508232e-91,9.089604449648134e-89
SPCS2,20.198397,2.1520455,1.0112698336603966e-90,9.718042315559422e-89
MTCH2,20.180113,2.556233,1.4641249815717528e-90,1.4029663894843842e-88
STAU2,20.176987,2.9988947,1.5597124960417823e-90,1.4903030681552504e-88
CYCS,20.148214,2.2667694,2.7900125604937355e-90,2.658279581074969e-88
CCT2,20.141882,2.2308524,3.1706069193447555e-90,3.012346030056216e-88
NDUFAF6,20.113228,2.8188078,5.652320189521213e-90,5.355014534354871e-88
CYB5A,20.112396,2.2580175,5.747834842941576e-90,5.430165773593649e-88
C11orf58,20.108755,2.1819727,6.185620115074808e-90,5.827340657847722e-88
GHITM,20.09906,2.142776,7.520562033029414e-90,7.065115111029146e-88
CSE1L,20.067041,2.360867,1.4328326268590686e-89,1.3423000178659062e-87
RAB7A,20.061264,2.104581,1.6094214276103125e-89,1.5035313604232496e-87
HSP90B1,20.060907,1.8711905,1.6209914955587198e-89,1.5101336882791206e-87
CRNDE,20.053032,2.8234327,1.8991243951873085e-89,1.7643444311853724e-87
H2AFY,20.047373,2.1624897,2.1279253118221828e-89,1.971446384195922e-87
FAM3B,20.044641,3.1151702,2.247963281896106e-89,2.076919904909962e-87
TFG,20.04377,2.372017,2.28763855903227e-89,2.1077698349677e-87
MRFAP1,20.018917,2.1379094,3.768277167711735e-89,3.462478894540169e-87
ZNF664,20.012545,2.5758839,4.28222226520648e-89,3.9239664024725395e-87
RHOBTB3,20.010248,2.9034047,4.484026627307908e-89,4.097691690099526e-87
H2AFZ,19.994379,2.1407366,6.1641688740916354e-89,5.6177689048718825e-87
DIDO1,19.99343,2.2686372,6.28264859175377e-89,5.710229497838426e-87
HADHB,19.989471,2.150919,6.801262937068072e-89,6.164885307659162e-87
APMAP,19.96331,2.2328274,1.1484503399427737e-88,1.0381867250943597e-86
TOB1,19.962994,2.3836808,1.1557504812152677e-88,1.0419774096504744e-86
CXorf40A,19.956148,2.7559166,1.3254473499113788e-88,1.191765501912274e-86
KIAA1522,19.952309,2.4151702,1.431244955353448e-88,1.2834516928514421e-86
CTNND1,19.950052,2.1654992,1.4973015966603862e-88,1.3391066919678943e-86
