Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Apoptosis,32/161,0.00026054524144434086,0.0010020970824782,0,0,2.144403869562432,17.697194810443136,APP;CDKN1A;BTG2;PSEN2;HMGB2;PLAT;CLU;SAT1;LGALS3;RHOT2;CCND1;ERBB3;LMNA;ERBB2;TIMP3;TIMP1;BID;SPTAN1;IER3;BCAP31;TNFRSF12A;LUM;PPP2R5B;TAP1;IGF2R;SOD1;IRF1;MADD;CTNNB1;SQSTM1;PLCB2;CD44
MSigDB_Hallmark_2020,UV Response Up,31/158,0.0004079391912549237,0.0014569256830532,0,0,2.109317967907073,16.46194519324049,BTG2;TFRC;CLTB;HNRNPU;WIZ;CLCN2;ICAM1;RXRB;CYB5R1;STIP1;HYAL2;MGAT1;POLR2H;PRKACA;BID;JUNB;YKT6;STARD3;DGAT1;CHKA;IGFBP2;TAP1;HLA-F;MAPK8IP2;SLC6A8;STK25;IRF1;SELENOW;IL6ST;SQSTM1;GRINA
MSigDB_Hallmark_2020,Notch Signaling,10/32,0.0011245072870766,0.0037483576235888,0,0,3.91118982028073,26.558583665546777,LFNG;PSENEN;NOTCH3;KAT2A;CCND1;FZD7;PSEN2;DTX2;HES1;SKP1
MSigDB_Hallmark_2020,Mitotic Spindle,34/199,0.002737582104949,0.0085549440779657,0,0,1.7794411265944112,10.499913007838654,YWHAE;NUMA1;TUBGCP2;PXN;KLC1;HDAC6;ARHGAP4;PREX1;AKAP13;CYTH2;RHOT2;ABL1;ARFIP2;FLNB;MARK4;SPTAN1;FARP1;DYNC1H1;SUN2;TBCD;CSNK1D;MYO9B;ACTN4;KIF22;ARHGAP27;SHROOM1;CTTN;TAOK2;TUBGCP6;ATG4B;ARHGEF2;ARL8A;MAP3K11;BCAR1
MSigDB_Hallmark_2020,TNF-alpha Signaling via NF-kB,34/200,0.0029751337218841,0.0087503932996593,0,0,1.7686219329874242,10.28889847926368,BTG2;CDKN1A;B4GALT1;SDC4;TNC;TNFAIP2;LITAF;SAT1;ICAM1;CCND1;PLAU;ZC3H12A;PMEPA1;HES1;JUNB;IER5;LDLR;IER2;IER3;STAT5A;DUSP4;MAP2K3;LAMB3;IFNGR2;TAP1;KLF2;EIF1;NFKB2;EFNA1;IRF1;NINJ1;IL6ST;SQSTM1;CD44
MSigDB_Hallmark_2020,Androgen Response,19/100,0.0071301460906461,0.019805961362906,0,0,2.020456849764418,9.987973983378785,B4GALT1;ELOVL5;SRF;KRT8;DHCR24;DBI;ACSL3;SAT1;MYL12A;CAMKK2;LMAN1;AZGP1;KRT19;CCND1;SCD;PMEPA1;PTK2B;RRP12;SPDEF
MSigDB_Hallmark_2020,Unfolded Protein Response,20/113,0.0128335551825553,0.0337725136383034,0,0,1.8520193122229325,8.066825775348892,EIF4A2;NOP56;ZBTB17;XBP1;NPM1;WFS1;FUS;CXXC1;EEF2;PDIA6;YWHAZ;ARFGAP1;RPS14;SLC7A5;STC2;DDIT4;CALR;ALDH18A1;ATF6;EIF4G1
MSigDB_Hallmark_2020,Hypoxia,31/200,0.0163830302358686,0.0409575755896716,0,0,1.5813652595442234,6.501797847305647,GPI;SCARB1;CDKN1A;SDC4;HDLBP;SLC2A1;HK1;SELENBP1;GYS1;MT2A;LDHA;STC2;GPC1;GPC4;SLC37A4;ANKZF1;IER3;CA12;TPI1;ANXA2;GAA;TPBG;EFNA1;EFNA3;PFKL;ILVBL;CCNG2;DDIT4;PKP1;PAM;GAPDH
MSigDB_Hallmark_2020,Wnt-beta Catenin Signaling,9/42,0.0270191744060839,0.0643313676335332,0,0,2.3441433566433565,8.465190419033027,NCOR2;HDAC5;NCSTN;KAT2A;HDAC11;PSEN2;AXIN1;CTNNB1;CSNK1E
MSigDB_Hallmark_2020,Coagulation,22/138,0.0291014981566824,0.0661397685379146,0,0,1.632759454815408,5.7750140624448445,HPN;FN1;PLAT;CLU;SIRT2;COMP;C3;MMP11;CSRP1;PLAU;MMP15;GNB2;APOC1;CAPN2;CTSH;TIMP3;TIMP1;HMGCS2;CFB;RAPGEF3;LGMN;FBN1
MSigDB_Hallmark_2020,DNA Repair,23/150,0.0388355281076943,0.0844250611036833,0,0,1.5589179135763886,5.06401978343665,BCAP31;CANT1;GTF3C5;MPG;TAF10;NME3;XPC;NME4;SUPT5H;ADCY6;DDB1;NT5C;SEC61A1;POLR2A;GUK1;TAF1C;POLD1;SNAPC4;POLR1D;NELFB;POLL;POLR2H;ITPA
MSigDB_Hallmark_2020,PI3K/AKT/mTOR  Signaling,17/105,0.0445552893312622,0.0928235194401297,0,0,1.6617179273429274,5.169645024758236,MAP2K3;CDKN1A;STAT2;SLC2A1;TSC2;TRAF2;ECSIT;TNFRSF1A;ARPC3;CFL1;AKT1S1;PIN1;TRIB3;CALR;RAF1;SQSTM1;HRAS
MSigDB_Hallmark_2020,Reactive Oxygen Species Pathway,9/49,0.0647694366556937,0.1235582373708635,0,0,1.933161057692308,5.290909952415004,PTPA;SBNO2;TXNRD2;STK25;PRDX1;JUNB;PRDX6;FTL;SOD1
MSigDB_Hallmark_2020,Complement,28/200,0.0665810603686857,0.1235582373708635,0,0,1.4011374022544938,3.796150772893259,USP14;ITGAM;SRC;PLAT;CLU;C3;LGALS3;CSRP1;CTSH;STX4;RCE1;TIMP1;CTSD;CD55;ANXA5;FN1;MMP13;MMP15;GNB2;IRF1;APOC1;IRF7;CD46;RAF1;CFB;LGMN;MSRB1;HSPA1A
MSigDB_Hallmark_2020,IL-6/JAK/STAT3 Signaling,14/87,0.0667214481802663,0.1235582373708635,0,0,1.648668097045717,4.463321780057622,CSF3R;TNFRSF12A;STAT1;IFNGR2;STAT2;TYK2;OSMR;TNFRSF1A;HAX1;IRF1;LTBR;IL6ST;CD44;IL13RA1
MSigDB_Hallmark_2020,Myc Targets V2,10/58,0.0761916684354437,0.1360565507775781,0,0,1.7900232483565817,4.608420510056501,NOP56;NPM1;MYBBP1A;LAS1L;PUS1;RRP12;FARSA;SLC19A1;SLC29A2;TBRG4
MSigDB_Hallmark_2020,Apical Surface,8/44,0.0828698162358448,0.1428789935100772,0,0,1.908804527737733,4.753847863901713,APP;B4GALT1;FLOT2;LYPD3;ADIPOR2;EPHB4;TMEM8B;SULF2
MSigDB_Hallmark_2020,Xenobiotic Metabolism,27/200,0.0991639685752812,0.1652732809588021,0,0,1.342559835840393,3.102629668749832,AHCY;ATP2A2;SPINT2;SLC1A5;RAP1GAP;MT2A;TKFC;LONP1;APOE;CYB5A;JUP;ELOVL5;IGFBP4;GSS;PTGES3;DCXR;ESR1;TNFRSF1A;CYP27A1;UGDH;POR;NINJ1;PEMT;CYP2E1;ACO2;CFB;BCAR1
MSigDB_Hallmark_2020,Interferon Gamma Response,26/200,0.1426360240270743,0.2228687875423036,0,0,1.2847098021517598,2.501919897829975,OGFR;CDKN1A;MVP;TNFAIP2;NLRC5;SRI;ICAM1;MT2A;RNF213;SLC25A28;DHX58;ST3GAL5;CMTR1;STAT1;STAT2;HLA-B;TAP1;HLA-A;PARP12;TAPBP;IFI27;IRF1;IRF7;IRF5;RBCK1;CFB
MSigDB_Hallmark_2020,heme Metabolism,26/200,0.1426360240270743,0.2228687875423036,0,0,1.2847098021517598,2.501919897829975,BTG2;NARF;TFRC;MGST3;PIGQ;SLC2A1;ADIPOR1;PPOX;RAP1GAP;C3;SELENBP1;ACP5;PGLS;RBM5;ATP6V0A1;MAP2K3;RBM38;UROS;PPP2R5B;PDZK1IP1;UBAC1;EPOR;SLC6A8;HMBS;HAGH;NFE2L1
MSigDB_Hallmark_2020,Fatty Acid Metabolism,21/158,0.1485225953160266,0.225034235327313,0,0,1.317447655621285,2.5123966242811804,GCDH;ACADVL;ELOVL5;ECI1;UROS;DHCR24;ADIPOR2;PRDX6;UGDH;LDHA;NTHL1;FASN;SERINC1;D2HGDH;XIST;ACO2;REEP6;HMGCS2;GLUL;CRAT;S100A10
MSigDB_Hallmark_2020,Angiogenesis,6/36,0.1680616000964551,0.2471494119065516,0,0,1.716850696111378,3.0618739368744765,LRPAP1;APP;POSTN;LUM;COL5A2;TIMP1
MSigDB_Hallmark_2020,Pperoxisome,14/104,0.1946958682818659,0.2700865187408982,0,0,1.3359785809906293,2.1860839129869163,SLC35B2;GSTK1;SMARCC1;CRABP2;ELOVL5;MVP;CNBP;IDH2;DHCR24;SOD1;PRDX1;LONP2;HRAS;CRAT
MSigDB_Hallmark_2020,G2-M Checkpoint,25/200,0.1981389977609264,0.2700865187408982,0,0,1.2275747508305648,1.9871814168151256,NUMA1;HNRNPU;MT2A;PTTG1;CCND1;SNRPD1;STMN1;CHMP1A;ABL1;HMGN2;POLE;TNPO2;SLC12A2;UPF1;HSPA8;SMARCC1;RBM14;UBE2C;KIF22;SLC7A5;ILF3;DDX39A;UBE2S;CKS2;NUP98
MSigDB_Hallmark_2020,Protein Secretion,13/96,0.1998640238682646,0.2700865187408982,0,0,1.3450565266847738,2.165699757339622,USO1;GBF1;ICA1;ATP1A1;AP2B1;SCAMP3;IGF2R;SOD1;LMAN1;RER1;ERGIC3;YKT6;PAM
MSigDB_Hallmark_2020,Interferon Alpha Response,13/97,0.2102719701831773,0.2766736449778649,0,0,1.3289694008624644,2.0723330734283207,OGFR;UBA7;STAT2;TAP1;HLA-C;PARP12;MOV10;SLC25A28;IFI27;IRF1;DHX58;IRF7;CMTR1
MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,24/199,0.2577274523280431,0.3304198106769784,0,0,1.177901072293324,1.5970602770615283,XBP1;AHCY;AHNAK;CISH;CD81;PUS1;HUWE1;SLC1A5;AGER;ETV4;IGF2R;CKAP4;SERPINB6;MUC1;SYNGR2;CDCP1;P2RX4;MYO1C;SNX14;MAPKAPK2;ENPP1;CD44;SLC29A2;PLEC
MSigDB_Hallmark_2020,E2F Targets,24/200,0.2658531502582421,0.3323164378228027,0,0,1.1711424169051288,1.5515425782309444,NOP56;CDKN1A;DNMT1;POP7;TFRC;MCM7;TUBB;HMGB2;KIF22;DEK;IPO7;TBRG4;ILF3;DDX39A;PTTG1;UBE2S;WDR90;POLD1;STMN1;CKS2;NAA38;POLE;MXD3;RAN
MSigDB_Hallmark_2020,TGF-beta Signaling,7/54,0.3326168992513466,0.4056303649406665,0,0,1.2779038158889775,1.4066703932876807,NCOR2;IFNGR2;PMEPA1;CTNNB1;JUNB;TGFBR1;RHOA
MSigDB_Hallmark_2020,Inflammatory Response,21/200,0.5241320697024148,0.6239667496457318,0,0,1.0059431831689052,0.6498509501802727,CDKN1A;BTG2;GABBR1;CSF3R;IFNGR2;TPBG;HPN;ATP2A2;SRI;OSMR;SLC7A2;ICAM1;TAPBP;P2RX4;IRF1;P2RY2;IRF7;TIMP1;RAF1;LDLR;CD55
MSigDB_Hallmark_2020,Bile Acid Metabolism,11/112,0.6312939979930638,0.7340627883640277,0,0,0.9334470501910632,0.4293703355181764,CYP27A1;SLC35B2;GSTK1;ABCA2;RXRA;ABCA3;SLC22A18;IDH2;LONP2;DHCR24;SOD1
MSigDB_Hallmark_2020,UV Response Dn,14/144,0.6521883708637984,0.741123148708862,0,0,0.922832252085264,0.3944386651174453,PIAS3;IGFBP5;RBPMS;ANXA2;COL11A1;ICA1;ATP2B4;SRI;RXRA;NFIB;SLC22A18;COL5A2;ERBB2;LDLR
MSigDB_Hallmark_2020,Allograft Rejection,18/200,0.7812399036516882,0.8680443373907647,0,0,0.8466526230891271,0.2090156741551347,NPM1;RPS9;STAT1;IFNGR2;LY75;TAP1;TRAF2;RPS3A;HLA-A;RPL9;ICAM1;TAPBP;IKBKB;MRPL3;IRF7;DEGS1;TIMP1;APBB1
MSigDB_Hallmark_2020,KRAS Signaling Up,17/200,0.8467908148778338,0.920424798780254,0,0,0.7948182374411883,0.1321795339781297,ACE;JUP;GALNT3;SEMA3B;TOR1AIP2;PLAT;ETV4;MMP11;ANO1;TSPAN13;SLPI;PLAU;CPE;APOD;ADAM8;KCNN4;CFB
MSigDB_Hallmark_2020,Pancreas Beta Cells,2/40,0.9315096712885006,0.9759063241373944,0,0,0.450735127228709,0.0319790742534214,SRP14;SRP9
MSigDB_Hallmark_2020,KRAS Signaling Dn,15/200,0.9368700711718984,0.9759063241373944,0,0,0.6929813130391722,0.0451897764574295,TFAP2B;BTG2;GTF3C5;CLSTN3;IGFBP2;LYPD3;CELSR2;THNSL2;LFNG;KRT15;PKP1;COQ8A;RGS11;GPRC5C;SPTBN2
MSigDB_Hallmark_2020,Hedgehog Signaling,1/36,0.9812205585960498,0.9964332102832276,0,0,0.2446086480569239,0.004637294251239,CELSR1
MSigDB_Hallmark_2020,Spermatogenesis,6/135,0.9964332102832276,0.9964332102832276,0,0,0.3970570174948922,0.0014187505862732,PGS1;SLC12A2;ACE;PHKG2;PEBP1;CHFR
