Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Myc Targets V1,162/200,2.0326463137496783e-61,1.0163231568748393e-59,0,0,12.85865271698516,1796.975527755372,EIF4A1;HDDC2;HNRNPU;HNRNPR;PWP1;RPL6;UBE2L3;PSMD8;CDC20;PSMD7;SNRPD2;TRIM28;SNRPD1;MYC;RUVBL2;PSMD3;PSMD1;SNRPD3;TXNL4A;KPNA2;RPS10;DDX18;SMARCC1;STARD7;EIF1AX;RPS5;MRPS18B;ILF2;TUFM;CLNS1A;VDAC3;SRSF2;SNRPG;SRSF3;VDAC1;ERH;HPRT1;PPIA;SRSF7;SNRPA;KPNB1;SET;PSMD14;GLO1;CUL1;NOLC1;PHB;GSPT1;PRDX3;LDHA;PRDX4;PCBP1;G3BP1;ORC2;PGK1;CBX3;PA2G4;EIF2S2;EIF2S1;SRPK1;LSM2;AIMP2;LSM7;COPS5;CDK4;CDK2;HNRNPD;UBA2;RNPS1;HNRNPC;EIF4G2;YWHAE;SLC25A3;HSP90AB1;MCM7;RPLP0;SYNCRIP;XPO1;YWHAQ;C1QBP;RACK1;DHX15;AP3S1;MRPL9;ACP1;CCT3;TOMM70;CCT2;RFC4;NCBP1;VBP1;NCBP2;RAD23B;NME1;GNL3;CCNA2;PSMA4;TFDP1;PSMA1;PSMA2;CANX;TCP1;MCM4;SNRPA1;ETF1;PABPC1;MCM6;MCM2;PRPS2;HDAC2;PCNA;SF3B3;SRSF1;DDX21;TYMS;PSMA7;HSPD1;CDC45;PSMB2;TRA2B;FAM120A;RPS3;USP1;RPL14;EIF4H;SNRPB2;RPS2;BUB3;RPL18;HNRNPA1;EIF4E;CCT5;CCT4;NOP56;RANBP1;NPM1;DUT;HNRNPA3;RRM1;SSB;PTGES3;CNBP;NAP1L1;DEK;HSPE1;RSL1D1;PSMC6;XPOT;PSMC4;HNRNPA2B1;SERBP1;NDUFAB1;EIF3J;POLE3;PRPF31;SSBP1;TARDBP;ABCE1;EIF3D;RAN;MAD2L1;EIF3B
MSigDB_Hallmark_2020,Oxidative Phosphorylation,142/200,8.128760889811829e-42,2.0321902224529568e-40,0,0,7.344827586206897,694.9173872914882,ISCA1;MTRR;ACAA2;COX6A1;TOMM22;MPC1;ATP6V1E1;PDHX;ATP6V1G1;CPT1A;PHYH;ATP6V0E1;SDHC;SDHD;ATP1B1;SDHB;COX6B1;AFG3L2;COX7A2L;POR;VDAC3;VDAC2;SUCLG1;VDAC1;UQCRC2;ISCU;MAOB;UQCRB;MGST3;COX17;ATP5MC2;ATP5MC3;COX7A2;MRPL15;UQCRH;PRDX3;LDHB;LDHA;RHOT2;CYB5R3;RHOT1;GRPEL1;ATP6V1H;NDUFV2;NDUFV1;ATP6V1D;ATP5MG;ATP6V1C1;ATP5MF;ATP6V1F;HSPA9;PDHA1;IDH1;ACADSB;CS;GLUD1;ALDH6A1;UQCRQ;CYCS;COX7B;MRPS15;SLC25A3;ACADVL;COX4I1;MRPS12;HCCS;ETFA;ETFB;TCIRG1;COX7C;MRPL35;CASP7;AIFM1;OPA1;NNT;IDH3B;TIMM17A;ACADM;DLAT;COX8A;TOMM70;ATP6V0B;ATP6AP1;GPX4;MRPS22;NDUFC2;NDUFC1;HADHB;SUPV3L1;NDUFS8;NDUFS7;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;DLD;SLC25A4;SLC25A6;FH;ECHS1;OAT;NDUFB7;NDUFB6;NDUFB5;TIMM9;NDUFB4;NDUFB3;TIMM13;NDUFB2;ETFDH;NDUFB1;UQCR11;UQCR10;MRPS30;PDHB;COX5B;ATP5F1A;ATP5F1B;MFN2;NDUFA9;ATP5PF;NDUFA8;CYB5A;ATP5PD;NDUFA6;MDH1;NDUFA5;ATP5PB;MTX2;NDUFA4;NDUFA3;NDUFA1;IMMT;ATP5F1C;COX6C;ATP5F1E;LRPPRC;PDP1;SUCLA2;NDUFAB1;ATP5PO
MSigDB_Hallmark_2020,E2F Targets,141/200,5.891661656841061e-41,9.819436094735104e-40,0,0,7.167560739313065,663.9487171101298,JPT1;NUP107;TFRC;CSE1L;CCP110;MKI67;SMC3;SMC4;IPO7;CDC20;PNN;PTTG1;WDR90;CHEK2;MYC;STMN1;KPNA2;TMPO;LIG1;CDC25B;DDX39A;MELK;MSH2;MTHFD2;TIMELESS;SRSF2;ASF1B;SLBP;NUP205;DNMT1;CDCA3;PRKDC;SHMT1;AK2;CDCA8;NOLC1;HMMR;PDS5B;GSPT1;CCNB2;PRDX4;ORC6;RACGAP1;UBR7;RAD21;ORC2;CBX5;PLK1;NUP153;PA2G4;PAICS;EIF2S1;PAN2;STAG1;KIF18B;CDK4;UBE2T;KIF4A;ANP32E;HNRNPD;CDK1;CNOT9;MXD3;EZH2;TOP2A;CDKN1A;CDKN1B;MCM7;HMGB2;PSIP1;BRCA1;CTCF;CKS1B;LMNB1;SYNCRIP;XPO1;MYBL2;TK1;TCF19;HELLS;RFC3;RFC1;RFC2;TUBB;TUBG1;SMC1A;DCK;NME1;CIT;RAD51C;ESPL1;CKS2;MCM3;MCM4;BIRC5;LUC7L3;KIF2C;NAA38;MCM6;DCTPP1;MCM2;PRIM2;PCNA;SRSF1;UNG;AURKA;PSMC3IP;POLD3;TRA2B;EXOSC8;USP1;RBBP7;GINS1;NOP56;RANBP1;DUT;CDKN2C;RRM2;SPAG5;ATAD2;RPA1;DONSON;RPA2;NAP1L1;DEK;SSRP1;MLH1;CENPE;NUDT21;WEE1;PHF5A;RPA3;TACC3;CENPM;NCAPD2;RAD1;TRIP13;RAN;MAD2L1;CDKN3;SPC25
MSigDB_Hallmark_2020,G2-M Checkpoint,129/200,2.008415682479949e-31,2.008415682479949e-30,0,0,5.431667579525105,383.925428048679,JPT1;HNRNPU;MKI67;SMC4;SMC2;CDC20;PTTG1;CCND1;SNRPD1;MYC;KIF5B;STMN1;CDC27;NUSAP1;NEK2;FBXO5;KMT5A;KPNA2;HMGN2;TMPO;TLE3;SMARCC1;SLC38A1;LIG3;PRPF4B;CDC25B;SAP30;DDX39A;EWSR1;DKC1;NCL;SRSF2;NUP98;KPNB1;YTHDC1;TROAP;CUL3;CUL1;NOLC1;HMMR;PDS5B;EFNA5;HIF1A;GSPT1;ORC5;CCNB2;ORC6;RACGAP1;RAD21;G3BP1;HSPA8;DR1;SMAD3;UBE2C;ODF2;PLK1;CBX1;CDC6;NDC80;TPX2;SQLE;STAG1;UCK2;CDK4;KIF4A;HNRNPD;CDK1;MNAT1;EZH2;TOP2A;CDKN1B;NUMA1;KIF11;CTCF;TENT4A;LMNB1;CKS1B;SYNCRIP;XPO1;PBK;MYBL2;SS18;PRMT5;ATRX;KIF23;SMC1A;RAD23B;CCNA2;SLC7A5;SFPQ;DBF4;TFDP1;ESPL1;CKS2;MCM3;BIRC5;KIF2C;MCM6;TOP1;PAFAH1B1;MCM2;PRIM2;DTYMK;SRSF1;SLC7A1;AURKA;CDC45;TRA2B;KATNA1;NSD2;E2F1;BUB3;SRSF10;BUB1;SLC12A2;GINS2;CASP8AP2;CDKN2C;RPA2;MAPK14;PML;CUL4A;CENPE;CENPF;MARCKS;PRC1;TACC3;MAD2L1;CDKN3
MSigDB_Hallmark_2020,mTORC1 Signaling,129/200,2.008415682479949e-31,2.008415682479949e-30,0,0,5.431667579525105,383.925428048679,TES;TFRC;PITPNB;UBE2D3;ARPC5L;PLOD2;TMEM97;ENO1;PNP;TBK1;NAMPT;PSPH;PDK1;IGFBP5;ACSL3;ACLY;DDX39A;MTHFD2;PPA1;DDIT3;PSME3;MTHFD2L;TRIB3;HPRT1;NUPR1;SQSTM1;PPIA;IDI1;NUP205;PSMD12;PSMD14;PSMD13;INSIG1;RPN1;GMPS;SLC1A4;CORO1A;ADIPOR2;ACACA;HSP90B1;SLC9A3R1;LDHA;EBP;RDH11;PRDX1;SERPINH1;PGK1;SSR1;LTA4H;ATP6V1D;HSPA9;XBP1;HSPA5;GOT1;PNO1;HSPA4;EDEM1;IDH1;PLK1;M6PR;DHCR24;EIF2S2;DHFR;CCT6A;SQLE;COPS5;NMT1;PSMG1;DHCR7;LGMN;GSK3B;CDKN1A;BTG2;ITGB2;ATP2A2;SERP1;SLC37A4;PGM1;ACTR3;ACTR2;TPI1;HMGCS1;ELOVL5;CACYBP;TUBG1;UCHL5;SLC7A5;PSMA3;PSMA4;CANX;MCM4;ETF1;EEF1E1;GAPDH;MCM2;RAB1A;TOMM40;USO1;FGL2;CXCR4;GLRX;HMGCR;ADD3;UNG;AURKA;HSPD1;GGA2;SEC11A;BUB1;CYB5B;EGLN3;RRM2;NFYC;TXNRD1;GSR;RPA1;IMMT;PDAP1;GTF2H1;HSPE1;RIT1;UFM1;PFKL;PSMC6;PSMC4;PSMC2;CCNG1;TCEA1;CD9
MSigDB_Hallmark_2020,Protein Secretion,65/96,3.7269383911228056e-18,3.1057819926023377e-17,0,0,6.205233673646181,249.02188868757293,ARF1;CLTC;ICA1;CLTA;RAB22A;GOLGA4;SCRN1;AP1G1;LAMP2;TMED2;ARFIP1;AP3S1;DNM1L;RAB2A;TPD52;DST;STX7;COG2;OCRL;AP3B1;SCAMP1;TOM1L1;VAMP7;TMX1;VAMP4;SEC22B;VAMP3;COPB2;STX12;CD63;TMED10;TSG101;STX16;COPB1;VPS4B;GOSR2;USO1;ATP1A1;CLCN3;NAPG;CLN5;LMAN1;SNX2;AP2S1;ATP6V1H;MAPK1;SEC31A;ARFGEF1;ARFGEF2;MON2;BNIP3;M6PR;ARCN1;SOD1;KRT18;RAB14;PPT1;YIPF6;ANP32E;RAB9A;VPS45;SEC24D;RAB5A;COPE;BET1
MSigDB_Hallmark_2020,Unfolded Protein Response,72/113,1.0273775420162152e-17,7.338411014401538e-17,0,0,5.200777378291711,203.4384815836301,EIF4A2;EIF4A1;POP4;EIF4A3;HERPUD1;CKS1B;RPS14;SERP1;KIF5B;MTREX;BANF1;TSPYL2;TTC37;SLC30A5;WIPI1;PDIA6;YWHAZ;ARFGAP1;DNAJC3;SLC7A5;MTHFD2;DKC1;KDELR3;ATF6;DCP2;EXOC2;CEBPB;SHC1;GOSR2;PARN;NOLC1;SLC1A4;SDAD1;HSP90B1;EXOSC5;BAG3;STC2;EXOSC9;SSR1;DNAJB9;CCL2;EXOSC2;EIF4E;SEC11A;EXOSC1;SEC31A;PAIP1;HSPA9;NOP56;XBP1;NPM1;HSPA5;NFYA;FUS;NFYB;EDEM1;EIF2AK3;LSM1;EEF2;EIF2S1;LSM4;YIF1A;SPCS3;CNOT6;SPCS1;XPOT;CNOT2;SRPRA;SRPRB;HYOU1;ALDH18A1;EIF4G1
MSigDB_Hallmark_2020,DNA Repair,86/150,9.980912125710034e-17,6.238070078568771e-16,0,0,3.984543547742709,146.8036221213533,FEN1;ARL6IP1;GTF2B;CETN2;SNAPC5;POLB;SEC61A1;PNP;MRPL40;GUK1;MPC2;PDE4B;TMED2;NELFCD;RFC5;RFC3;RFC4;LIG1;GPX4;NCBP2;RFC2;NME3;EDF1;RBX1;NME1;APRT;NT5C3A;DDB1;RRM2B;DAD1;NFX1;POLR1C;POLR1D;HCLS1;HPRT1;SRSF6;UMPS;EIF1B;VPS28;CCNO;POM121;GTF2A2;RALA;TSG101;PCNA;CANT1;RNMT;CSTF3;PRIM1;GMPR2;DCTN4;COX17;TAF9;AK3;XPC;TYMS;ADCY6;POLD3;DGUOK;POLR2C;POLR2D;POLR2E;POLR2G;POLR2H;STX3;POLR2I;RAE1;POLR2K;DUT;BRF2;TAF12;TAF13;RPA2;GTF2H1;SSRP1;GTF2H3;SMAD5;ZWINT;GTF2H5;NUDT9;POLA1;NUDT21;ERCC3;POLR3C;RPA3;TAF6
MSigDB_Hallmark_2020,Mitotic Spindle,103/199,1.4497739312757454e-15,8.054299618198586e-15,0,0,3.185416249081312,108.83729163677047,SMC3;SMC4;PREX1;PPP4R2;KIF5B;ARHGDIA;CDC27;NUSAP1;NEK2;KNTC1;FBXO5;KIFAP3;CDK5RAP2;RALBP1;CSNK1D;TSC1;ACTN4;CD2AP;CLIP1;EZR;ARL8A;VCL;PXN;CCNB2;RHOT2;RACGAP1;KIF3B;ECT2;MYH10;SPTBN1;PLK1;ARHGAP29;ARHGAP27;HOOK3;NDC80;NET1;ANLN;TPX2;DLG1;KIF4A;NF1;CDK1;TUBGCP3;TOP2A;YWHAE;NUMA1;KIF11;WASL;ARHGAP4;LMNB1;PCM1;NCK2;TLK1;NCK1;ARHGEF11;ARHGEF12;DST;RFC1;SHROOM2;KIF23;SHROOM1;SMC1A;CKAP5;CTTN;ALS2;ESPL1;CDC42EP4;RASA1;RASA2;CDC42EP1;BIRC5;KIF2C;ARHGEF2;MAPRE1;ARHGEF7;RAPGEF5;ARF6;PAFAH1B1;RABGAP1;STAU1;AURKA;CDC42;KATNA1;PCNT;PDLIM5;WASF2;BUB1;CLASP1;ARFGEF1;FARP1;GSN;MID1IP1;RANBP9;MYO9B;CDC42BPA;LRPPRC;CENPE;CENPF;MARCKS;PRC1;ABI1;RAB3GAP1;BCAR1
MSigDB_Hallmark_2020,Adipogenesis,100/200,6.604125803169858e-14,3.302062901584929e-13,0,0,2.9663461538461537,90.024146539663,MTCH2;ACAA2;ARAF;GHITM;COX6A1;SCP2;PIM3;HADH;PHYH;SDHC;CMBL;SDHB;ACLY;POR;GPD2;CMPK1;SPARCL1;SUCLG1;RTN3;CD151;PFKFB3;MGST3;AK2;BAZ2A;MRPL15;ADIPOR2;C3;PRDX3;BCL2L13;GRPEL1;UBC;G3BP2;APOE;RREB1;IDH1;EPHX2;RMDN3;DNAJC15;COQ5;CS;REEP5;UQCRQ;NMT1;DHCR7;COX7B;RNF11;SOWAHC;HSPB8;ETFB;AIFM1;ACADM;DLAT;PGM1;YWHAG;HIBCH;COX8A;JAGN1;GPX4;CHUK;IFNGR1;GPX3;PPM1B;ACOX1;CAT;NDUFS3;SLC25A10;CD302;TKT;DLD;MGLL;PPP1R15B;ECHS1;NDUFB7;UQCR11;UQCR10;TANK;TOB1;ADCY6;AGPAT3;SAMM50;UCP2;UBQLN1;STOM;DNAJB9;DRAM2;CDKN2C;CAVIN1;NDUFA5;RIOK3;SQOR;VEGFB;IMMT;SOD1;DHRS7;PFKL;LPCAT3;CCNG2;NDUFAB1;ATP5PO;PDCD4
