Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Apoptosis,94/161,1.705358042850905e-13,7.751627467504112e-13,0,0,3.238305720024192,95.2056412979745,IFITM3;TOP2A;APP;CDKN1A;BTG2;HMGB2;HSPB1;PLAT;ENO2;CLU;SAT1;LGALS3;CASP7;CCND1;CASP6;CASP3;CASP4;PEA15;TNFSF10;TIMP2;CASP1;TSPO;TIMP1;DNM1L;SPTAN1;IER3;BNIP3L;DFFA;ANXA1;TNFRSF12A;GPX4;IFNGR1;MMP2;BGN;TAP1;EMP1;RHOB;DNAJC3;DDIT3;IRF1;MADD;RARA;VDAC2;TXNIP;ETF1;SQSTM1;CD44;DAP3;RETSAT;ROCK1;SLC20A1;LEF1;PSEN2;XIAP;NEDD9;PSEN1;ADD1;RELA;EBP;RHOT2;PAK1;BCL2L11;ERBB3;LMNA;ERBB2;SC5D;CD14;BID;MCL1;BCAP31;JUN;CREBBP;GSN;GADD45B;BIK;MGMT;CFLAR;SOD2;IGF2R;PTK2;SOD1;ISG20;DNAJA1;CYLD;DAP;WEE1;KRT18;CDK2;PPT1;PDCD4;BAX;CTNNB1;BCL2L2;BCL2L1
MSigDB_Hallmark_2020,UV Response Up,92/158,3.834587188427722e-13,1.5090677682066949e-12,0,0,3.216586602817641,91.960745571911,RET;FEN1;BTG2;ALAS1;BTG1;TFRC;CLTB;HNRNPU;ARRB2;ENO2;AQP3;ICAM1;CCND3;SPR;UROD;CA2;CASP3;HYAL2;BSG;ACAA1;PRKACA;JUNB;STARD3;DGAT1;IGFBP2;PRKCD;SIGMAR1;TAP1;FOS;HLA-F;MAPK8IP2;TUBA4A;RHOB;MMP14;CDC34;TST;PRPF3;IRF1;SELENOW;PPIF;TMBIM6;IL6ST;FKBP4;ALDOA;SQSTM1;SLC25A4;NUP58;CNP;RPN1;CEBPG;DDX21;WIZ;FURIN;SULT1A1;RXRB;CYB5R1;STIP1;NXF1;PPP1R2;DNAJB1;PDLIM3;BCL2L11;GRPEL1;EPCAM;CREG1;AP2S1;MGAT1;POLR2H;BID;ATP6V1C1;ATP6V1F;CYB5B;KLHDC3;CHKA;EPHX1;GGH;CDC5L;PDAP1;MRPL23;SOD2;NFKBIA;DNAJA1;NR4A1;EIF2S3;EIF5;NAT1;PSMC3;STK25;CDK2;POLE3;PPT1;GRINA
MSigDB_Hallmark_2020,p53 Pathway,110/200,3.923576197337407e-13,1.5090677682066949e-12,0,0,2.8239239071875755,80.66991224323397,CYFIP2;RB1;APP;STEAP3;CD81;CCP110;ABAT;IFI30;TM7SF3;SAT1;CCND3;FAM162A;RPL36;IER5;IER3;RPS12;PHLDA3;DNTTIP2;TAP1;TRAFD1;PRKAB1;TM4SF1;DDIT3;DDIT4;NINJ1;TXNIP;TRIB3;S100A4;NUPR1;ANKRA2;TP53;ISCU;RETSAT;ABHD4;XPC;FOXO3;NDRG1;CDKN2AIP;ZFP36L1;IRAK1;SFN;RALGDS;SLC19A2;S100A10;IP6K2;HEXIM1;JAG2;JUN;ST14;PMM1;PLK2;FUCA1;EPHX1;SP1;MDM2;SDC1;PLXNB2;MXD4;CDKN1A;BTG2;CSRNP2;BTG1;TRIAP1;SEC61A1;HINT1;GM2A;KIF13B;RACK1;CASP1;CTSF;HRAS;CTSD;TSC22D1;PRMT2;DCXR;ABCC5;FOS;VAMP8;WRAP73;RAD51C;TRAF4;TAX1BP3;CEBPA;PCNA;HDAC3;PVT1;EI24;RPS27L;SLC3A2;RCHY1;TOB1;SERTAD3;RXRA;RAB40C;PERP;MKNK2;STOM;EPS8L2;RPL18;CDKN2A;ELP1;TPRKB;WWP1;KLF4;TPD52L1;BAIAP2;BLCAP;CCNG1;BAX;COQ8A
MSigDB_Hallmark_2020,Glycolysis,108/200,3.0647220850497544e-12,1.0945436018034838e-11,0,0,2.7110072742335167,71.87168795994167,ERO1A;CHPF;HDLBP;ENO1;PLOD1;ENO2;NSDHL;FAM162A;STMN1;SOX9;IER3;IL13RA1;G6PD;GLCE;COG2;TALDO1;SDHC;ALG1;MIF;SAP30;CLDN3;DDIT4;RBCK1;FKBP4;ALDH7A1;PPIA;TSTA3;COPB2;AK3;TXN;ARPP19;LDHA;FUT8;STC2;PGK1;NDUFV3;LHPP;GOT1;HSPA5;IDH1;GFPT1;GOT2;ECD;SRD5A3;ISG20;EXT2;EFNA3;GCLC;NASP;CDK1;SDC1;TGFBI;PAM;PYGB;B4GALT1;CITED2;PYGL;HK2;GMPPB;CASP6;GMPPA;PGM2;QSOX1;PGLS;GUSB;TPI1;CHPF2;PGAM1;AKR1A1;MED24;PKM;HAX1;ELF3;TFF3;SLC25A10;ANG;ALDOA;DLD;B4GALT7;CD44;ALDH9A1;PRPS1;IDUA;RPE;CXCR4;GLRX;NOL3;PPP2CB;UGP2;GPC1;MXI1;GPC3;BPNT1;GPC4;CYB5A;EGLN3;SLC35A3;MDH1;MDH2;BIK;B3GAT3;TPBG;VEGFA;SOD1;GALE;PSMC4;AGRN;POLR3K
MSigDB_Hallmark_2020,Interferon Alpha Response,62/97,1.0058669047308514e-11,3.3528896824361706e-11,0,0,4.076430585503401,103.22576514030432,IFITM3;LGALS3BP;OGFR;IFITM1;SAMD9L;IFITM2;CSF1;UBE2L6;ADAR;IFI35;IFI30;IFIT3;IFI44L;OASL;DHX58;CASP1;TRIM26;B2M;HERC6;TAP1;HLA-C;TRAFD1;PARP9;PLSCR1;PSMA3;ELF1;IFI27;OAS1;IRF1;IRF2;PSME1;IRF7;CMPK2;TRIM14;PSME2;TXNIP;LAP3;CD47;LY6E;UBA7;CNP;DDX60;USP18;HELZ2;SLC25A28;MVB12A;CD74;PNPT1;STAT2;MX1;IFI44;EIF2AK2;ISG15;NMI;PARP14;PARP12;PSMB8;PSMB9;BST2;ISG20;MOV10;LPAR6
MSigDB_Hallmark_2020,Mitotic Spindle,106/199,1.4794218353950096e-11,4.623193235609405e-11,0,0,2.631122609390861,65.61173793296962,TRIO;SMC3;SMC4;UXT;PREX1;PPP4R2;KIF5B;ARHGDIA;CDC27;NUSAP1;ARFIP2;CEP250;KIFAP3;CDK5RAP2;MAP1S;CSNK1D;ACTN4;TUBA4A;CD2AP;BCR;CLIP1;EZR;ARL8A;VCL;NOTCH2;TUBGCP2;PXN;KLC1;ABR;RHOT2;BCL2L11;KIF3B;ABL1;STK38L;ECT2;MYH10;SPTBN1;SAC3D1;TBCD;ARHGAP29;ARHGAP27;HOOK3;SSH2;NET1;DLG1;NF1;CDK1;TUBGCP6;MAP3K11;TOP2A;YWHAE;NUMA1;WASL;ARHGAP5;PCM1;CAPZB;TLK1;SPTAN1;ARHGEF11;SUN2;ARHGEF12;RFC1;KIF22;SHROOM1;DYNLL2;CKAP5;CTTN;PALLD;CDC42EP4;RASA1;ARHGEF3;CDC42EP1;MYH9;BIRC5;ATG4B;ARHGEF2;MAPRE1;ARHGEF7;ARF6;PAFAH1B1;RABGAP1;STAU1;ROCK1;NEDD9;CDC42;CYTH2;FLNA;FLNB;PDLIM5;WASF2;ARFGEF1;FARP1;DYNC1H1;GSN;PCGF5;MID1IP1;RANBP9;MYO9B;LRPPRC;CENPF;MARCKS;NIN;TAOK2;ABI1;RAB3GAP1;BCAR1
MSigDB_Hallmark_2020,Interferon Gamma Response,103/200,3.689055002515768e-10,1.08501617721052e-09,0,0,2.449290333243807,53.19976317082431,IFITM3;SAMD9L;IFITM2;SPPL2A;UBE2L6;IFI35;IFIT1;IFI30;IFIT3;IFI44L;ICAM1;MT2A;PNP;NAMPT;DHX58;TNFSF10;TRIM26;B2M;HERC6;HLA-B;TAP1;TRAFD1;HLA-A;NUP93;IFI27;MTHFD2;PSME1;TRIM14;PSME2;SERPING1;TXNIP;CMPK2;LAP3;RBCK1;CFB;LY6E;DDX60;HIF1A;HELZ2;RNF213;ISOC1;HLA-DQA1;PNPT1;AUTS2;EIF2AK2;IFI44;ISG15;NMI;PARP14;TOR1B;PARP12;BST2;ISG20;NFKBIA;XAF1;HLA-DRB1;MYD88;OGFR;LGALS3BP;CDKN1A;BTG1;TNFAIP2;ADAR;OASL;CASP7;CASP3;CASP4;CASP1;NCOA3;TAPBP;VAMP8;PLSCR1;PSMA3;PSMA2;OAS2;IRF1;OAS3;IRF2;IRF7;C1R;MVP;NLRC5;SRI;SAMHD1;USP18;PSMB10;HLA-DMA;APOL6;SLC25A28;PSMB2;CD74;PTPN1;STAT1;STAT2;MX2;STAT3;MX1;SOD2;PSMB8;PML;PSMB9;ZNFX1;PTPN6
MSigDB_Hallmark_2020,Androgen Response,60/100,8.871809792633711e-10,2.4643916090649202e-09,0,0,3.449427955562925,71.89633070493583,SRP19;B4GALT1;NGLY1;DBI;SAT1;ELK4;CCND3;CCND1;ZMIZ1;PGM3;AKT1;PMEPA1;ITGAV;B2M;NKX3-1;TPD52;HMGCS1;TSC22D1;ELOVL5;ACTN1;NCOA4;KRT8;SORD;ACSL3;PIAS1;AZGP1;SELENOP;SMS;PLPP1;IDI1;INSIG1;ABHD2;GNAI3;UAP1;IQGAP2;NDRG1;MYL12A;UBE2J1;LMAN1;MAP7;PDLIM5;SLC38A2;SPDEF;RAB4A;XRCC6;UBE2I;XRCC5;TMEM50A;ADRM1;DHCR24;PA2G4;ELL2;SPCS3;KRT19;APPBP2;VAPA;SCD;GPD1L;BMPR1B;SEC24D
MSigDB_Hallmark_2020,PI3K/AKT/mTOR  Signaling,62/105,1.15994307822384e-09,3.0524817847995793e-09,0,0,3.316111661851439,68.22864893095966,ATF1;GSK3B;CDKN1A;ARF1;YWHAB;UBE2D3;CLTC;PTEN;PRKAG1;SLC2A1;ECSIT;TBK1;ARHGDIA;CFL1;AKT1;RAC1;HRAS;AP2M1;MAP2K3;ACTR3;VAV3;ACTR2;PLA2G12A;DUSP3;TSC2;TNFRSF1A;DDIT3;CSNK2B;AKT1S1;TRIB3;RAF1;PFN1;SQSTM1;CAB39;MAPKAP1;PIK3R3;ITPR2;CXCR4;ACACA;HSP90B1;MAPK9;GRK2;MKNK1;MKNK2;THEM4;MAPK1;SFN;EIF4E;PAK4;SMAD2;STAT2;PPP1CA;RIT1;CDK4;ARPC3;CDK2;UBE2N;CDK1;PIN1;GRB2;CALR;MYD88
MSigDB_Hallmark_2020,E2F Targets,100/200,5.154381879636703e-09,1.2885954699091757e-08,0,0,2.3049574361542318,43.986467686815615,JPT1;NUP107;POP7;TFRC;CSE1L;CCP110;SMC3;SMC4;IPO7;PNN;PTTG1;WDR90;STMN1;NBN;KPNA2;TMPO;LIG1;ILF3;DDX39A;MTHFD2;SRSF2;TP53;ASF1B;SNRPB;SLBP;DNMT1;PRKDC;SHMT1;AK2;NOLC1;GSPT1;PRDX4;UBR7;RAD21;XRCC6;CBX5;HMGA1;PA2G4;PAICS;EIF2S1;PAN2;STAG1;NASP;UBE2S;CDK4;UBE2T;HNRNPD;CDK1;CNOT9;MXD3;TOP2A;CDKN1A;MCM7;HMGB2;HMGB3;CTCF;CKS1B;SYNCRIP;XPO1;TK1;RFC1;RFC2;TUBB;KIF22;TUBG1;DCK;NME1;RAD51C;CKS2;MCM3;BIRC5;LUC7L3;MCM5;NAA38;DCTPP1;PRPS1;PCNA;SRSF1;UNG;TRA2B;POLD2;RBBP7;NOP56;RANBP1;DUT;RRM2;CDKN2A;RPA1;RPA2;NAP1L1;DEK;SSRP1;MLH1;POLE4;NUDT21;WEE1;PHF5A;RPA3;CENPM;RAN
MSigDB_Hallmark_2020,Cholesterol Homeostasis,45/74,6.265783355808053e-08,1.4918531799542984e-07,0,0,3.562343869414945,59.08352899758071,IDI1;ACSS2;SEMA3B;TMEM97;HSD17B7;CLU;TM7SF2;CXCL16;ACTG1;FADS2;LGALS3;NSDHL;EBP;ALCAM;PMVK;TP53INP1;SC5D;MAL2;STX5;FBXO6;GUSB;S100A11;FDFT1;FDPS;ABCA2;HMGCS1;TNFRSF12A;CHKA;ECH1;ANXA5;GPX8;PLAUR;SREBF2;PNRC1;PLSCR1;SCD;ETHE1;FASN;CD9;CTNNB1;MVD;TRIB3;ATF5;CPEB2;LGMN
