Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,56/200,4.365525580381967e-52,1.964486511171885e-50,0,0,26.254709727028064,3104.899989501845,ITGB1;SPARC;COL16A1;ITGB5;ELN;COL12A1;SAT1;COMP;LGALS1;TIMP3;TIMP1;PDGFRB;POSTN;TPM4;IGFBP4;IGFBP3;TPM2;MMP2;BGN;PCOLCE;DCN;ACTA2;MMP14;VCAN;COL4A2;COL4A1;COL6A2;CDH11;COL6A3;PPIB;MYL9;MXRA5;TAGLN;NNMT;LRP1;HTRA1;THY1;THBS2;FSTL1;CALD1;SERPINH1;FLNA;CTHRC1;IL32;PRRX1;LUM;FN1;COL1A1;COL3A1;COL1A2;COL5A1;COL5A2;MGP;CALU;VIM;FBN1
MSigDB_Hallmark_2020,Coagulation,25/138,1.1936884587907224e-18,2.6857990322791253e-17,0,0,13.51078539823009,557.5831366214748,C1QA;SPARC;C1S;LRP1;C1R;HTRA1;PRSS23;COMP;C3;CTSK;TIMP3;TIMP1;RAC1;A2M;CTSB;ANXA1;GSN;VWF;MMP2;FN1;MMP11;MMP14;PECAM1;SERPING1;FBN1
MSigDB_Hallmark_2020,Apoptosis,20/161,5.689578187860339e-12,6.503021719392775e-11,0,0,8.516748499727223,220.51893112631325,IFITM3;PDGFRB;APP;ANXA1;GSN;GPX4;LUM;CAV1;MMP2;BGN;HSPB1;EMP1;SAT1;DCN;LMNA;TIMP2;TXNIP;TIMP3;TIMP1;MCL1
MSigDB_Hallmark_2020,Apical Junction,22/200,5.780463750571355e-12,6.503021719392775e-11,0,0,7.452847253626465,192.8538792252506,CAP1;ITGB1;COL16A1;VWF;MMP2;THY1;ACTB;MYL12B;GNAI2;ACTG1;VCAN;MDK;CDH11;ZYX;PECAM1;MYH9;PFN1;MYL9;CD99;CD276;FBN1;YWHAH
MSigDB_Hallmark_2020,Interferon Gamma Response,19/200,2.0237036843811594e-09,1.821333315943044e-08,0,0,6.270650442327899,125.5279906110636,IFITM3;LGALS3BP;CD74;IFITM2;BTG1;C1S;C1R;HLA-B;ISG15;HLA-A;BST2;MT2A;SERPING1;TXNIP;B2M;VAMP5;HLA-DQA1;HLA-DRB1;LY6E
MSigDB_Hallmark_2020,Angiogenesis,9/36,7.610930596618637e-09,5.708197947463978e-08,0,0,19.47222222222222,364.007498637676,APP;POSTN;VCAN;COL3A1;LUM;COL5A2;S100A4;TIMP1;FSTL1
MSigDB_Hallmark_2020,Myogenesis,18/200,1.271805342058793e-08,8.17589148466367e-08,0,0,5.889605807036999,107.07446665271412,ITGB1;APP;TAGLN;SPARC;GSN;ITGB5;TPM3;TPM2;IGFBP3;AEBP1;CNN3;COL1A1;COL3A1;COL4A2;COL6A2;COL6A3;MYH9;IGFBP7
MSigDB_Hallmark_2020,Hypoxia,17/200,7.517023124473318e-08,3.758511562236659e-07,0,0,5.514860722377716,90.46307601632986,BTG1;TPI1;ANXA2;CAVIN1;DUSP1;IGFBP3;CAV1;BGN;ENO1;FOS;DCN;MT2A;ZFP36;COL5A1;MYH9;S100A4;GAPDH
MSigDB_Hallmark_2020,Complement,17/200,7.517023124473318e-08,3.758511562236659e-07,0,0,5.514860722377716,90.46307601632986,C1QA;C1S;LRP1;C1R;ANXA5;FN1;GNAI2;C3;MMP14;COL4A2;TIMP2;SERPING1;TIMP1;PFN1;CALM1;CTSD;CTSB
MSigDB_Hallmark_2020,p53 Pathway,16/200,4.1668101694282716e-07,1.8750645762427216e-06,0,0,5.146293114840756,75.60390835907035,APP;BTG1;CD81;FOS;SAT1;ZFP36L1;SEC61A1;RPL36;RACK1;TXNIP;STOM;S100A4;RPL18;CTSD;RPS12;S100A10
