Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Myc Targets V1,146/200,4.632659522483179e-71,2.3163297612415891e-69,0,0,14.366874527588813,2326.7212271795875,EIF4A1;HDDC2;RPL34;HNRNPU;HNRNPR;PHB2;RPL6;UBE2L3;PSMD8;EEF1B2;FBL;PSMD7;SNRPD2;TRIM28;SNRPD1;RUVBL2;PSMD3;SNRPD3;TXNL4A;KPNA2;RPS10;SMARCC1;STARD7;EIF1AX;RPS5;RPL22;RPS6;MRPS18B;UBE2E1;ILF2;TUFM;CLNS1A;VDAC3;SRSF2;SNRPG;NHP2;SRSF3;VDAC1;ERH;PPIA;SRSF7;SNRPA;KPNB1;SET;GLO1;PHB;GSPT1;PRDX3;LDHA;PRDX4;PCBP1;G3BP1;PGK1;CYC1;XRCC6;CBX3;GOT2;PA2G4;MRPL23;EIF2S2;LSM2;LSM7;COPS5;CDK4;HNRNPD;RNPS1;HNRNPC;EIF4G2;YWHAE;SLC25A3;HSP90AB1;RPLP0;SYNCRIP;XPO1;YWHAQ;C1QBP;RACK1;DHX15;AP3S1;MRPL9;ACP1;CCT3;CCT2;NCBP2;RAD23B;NME1;GNL3;PSMA6;PSMA4;TFDP1;PSMA1;PSMA2;CANX;TCP1;PABPC1;HDAC2;PCNA;SF3B3;SRSF1;COX5A;PSMA7;HSPD1;SRM;PPM1G;EXOSC7;PSMB2;PSMB3;TRA2B;FAM120A;RPS3;RPL14;EIF4H;SNRPB2;RPS2;BUB3;RPL18;CCT7;HNRNPA1;CCT5;CCT4;NOP56;RANBP1;NPM1;DUT;HNRNPA3;SSB;PTGES3;CNBP;NAP1L1;DEK;HSPE1;RSL1D1;PSMC6;PSMC4;APEX1;IMPDH2;HNRNPA2B1;SERBP1;NDUFAB1;PRPF31;HDGF;SSBP1;TARDBP;EIF3D;RAN;EIF3B
MSigDB_Hallmark_2020,Oxidative Phosphorylation,143/200,1.2129510797742867e-67,3.0323776994357173e-66,0,0,13.315912431604657,2051.7177173554687,ECI1;COX6A1;PHB2;TOMM22;PMPCA;ATP6V1E1;ACAA1;ATP6V1G1;ATP6V0E1;ECH1;SDHC;SDHD;SDHA;ATP1B1;SDHB;COX6B1;OXA1L;COX7A2L;UQCRC1;VDAC3;VDAC2;SUCLG1;VDAC1;UQCRC2;ISCU;UQCRB;MGST3;COX17;ATP5MC2;ATP5MC3;COX7A2;MRPL15;UQCRH;ATP5MC1;ACAT1;PRDX3;LDHA;RHOT2;CYB5R3;ATP6V1H;CYC1;NDUFV2;NDUFV1;ATP6V1D;ATP5MG;ATP5MF;DECR1;ATP6V1F;ATP5ME;HSPA9;SURF1;IDH1;IDH2;GOT2;ACADSB;CS;GLUD1;UQCRQ;CYCS;ACO2;GPI;COX7B;MRPS15;SLC25A3;ACADVL;MRPS11;COX4I1;MRPS12;ETFB;TCIRG1;MRPL34;COX7C;IDH3B;TIMM17A;UQCRFS1;COX8A;ATP6V0B;ATP6AP1;GPX4;NDUFC2;NDUFC1;HADHB;HADHA;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;SLC25A5;SLC25A11;SLC25A4;SLC25A6;FH;NDUFB8;ECHS1;OAT;NDUFB7;NDUFB6;NDUFB5;TIMM9;NDUFB4;NDUFB3;TIMM13;NDUFB2;NDUFB1;UQCR11;UQCR10;TIMM10;PDHB;COX5B;COX5A;HSD17B10;ATP5F1A;ATP5F1B;POLR2F;NDUFA9;TIMM8B;ATP5PF;NDUFA8;CYB5A;NDUFA7;ATP5PD;NDUFA6;MDH1;NDUFA5;ATP5PB;MTX2;MDH2;NDUFA4;IDH3G;NDUFA3;NDUFA2;NDUFA1;IMMT;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;LRPPRC;NDUFAB1;ATP5PO;BAX
MSigDB_Hallmark_2020,Adipogenesis,90/200,1.503006837760173e-21,2.505011396266955e-20,0,0,4.257006151742994,204.10990468556125,SLC25A1;COX7B;RNF11;ARAF;GHITM;ETFB;COX6A1;SCP2;ALDH2;PIM3;HADH;ACADS;COX8A;JAGN1;GPX4;APLP2;ECH1;TALDO1;ATP1B3;SDHC;CMBL;SDHB;ACLY;COL4A1;GPD2;RAB34;CAT;UQCRC1;CMPK1;NDUFS3;SPARCL1;SUCLG1;ALDOA;TKT;RTN3;PPP1R15B;ECHS1;CD151;NDUFB7;MGST3;LAMA4;AK2;BAZ2A;UQCR11;MRPL15;UQCR10;SLC1A5;LTC4S;TOB1;SULT1A1;C3;PRDX3;DDT;UCP2;UBC;G3BP2;UBQLN1;STOM;APOE;CYC1;DRAM2;RREB1;DECR1;CAVIN1;NDUFA5;MDH2;IDH3G;IDH1;EPHX2;SQOR;VEGFB;RMDN3;CHCHD10;IMMT;FAH;DNAJC15;SOD1;CS;QDPR;DHRS7;PFKL;REEP5;UQCRQ;CCNG2;NDUFAB1;ATP5PO;PDCD4;ACO2;REEP6;CRAT
MSigDB_Hallmark_2020,mTORC1 Signaling,89/200,6.3783771714687024e-21,7.972971464335878e-20,0,0,4.170223151432046,193.9211032993338,GPI;BTG2;UBE2D3;ITGB2;ARPC5L;SLC2A1;ENO1;FADS2;SERP1;ACTR3;ACTR2;TPI1;IGFBP5;ELOVL5;SORD;CACYBP;ACSL3;TUBG1;SYTL2;ACLY;PSMA3;DDX39A;PSMA4;MTHFD2;PPA1;DDIT3;DDIT4;CANX;NUPR1;ALDOA;SQSTM1;PPIA;GAPDH;IDI1;RAB1A;FKBP2;TOMM40;SHMT2;PSMD13;RPN1;USO1;CXCR4;GLRX;SLC1A5;ACACA;HSP90B1;ATP5MC1;HSPD1;GGA2;SLC9A3R1;STIP1;LDHA;EBP;PSMB5;RDH11;PRDX1;SERPINH1;PGK1;SSR1;ATP6V1D;SEC11A;HSPA9;XBP1;SDF2L1;HSPA5;HSPA4;IDH1;RPA1;M6PR;IMMT;PDAP1;DHCR24;EIF2S2;HSPE1;CCT6A;QDPR;UFM1;PFKL;PSMC6;COPS5;PSMC4;SCD;PSMC2;CCNG1;BHLHE40;TCEA1;CD9;CALR;LGMN
MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,82/200,8.923770108355007e-17,8.923770108355008e-16,0,0,3.604872881355932,133.2188994784168,ITGB1;SPARC;COL16A1;ITGB5;COL12A1;PLOD1;LAMC1;SAT1;GJA1;LGALS1;TIMP3;PMEPA1;QSOX1;ITGAV;TIMP1;COLGALT1;PDGFRB;POSTN;TNFRSF12A;TPM4;IGFBP4;IGFBP3;TPM2;MMP2;TPM1;IGFBP2;BGN;PLAUR;EMP3;DCN;RHOB;ACTA2;MMP14;VCAN;COL4A2;COL4A1;COL6A2;COL6A3;PPIB;MYL9;MXRA5;CD44;NOTCH2;TAGLN;COPA;SDC4;LRP1;HTRA1;CAPG;FBLN1;THY1;THBS2;FSTL1;THBS1;CALD1;SERPINH1;SPP1;FLNA;CD59;PDLIM4;CAP2;CTHRC1;IL32;JUN;GADD45B;LUM;FUCA1;FN1;VEGFA;COL1A1;COL3A1;COL1A2;COL5A1;ID2;COL5A2;CALU;PMP22;SDC1;TGFBI;VIM;FMOD;FBN1
MSigDB_Hallmark_2020,Estrogen Response Late,79/200,3.917534382737065e-15,3.2646119856142205e-14,0,0,3.383096425613384,112.22851975864316,ETFB;PRSS23;CXCL14;ZFP36;FAM102A;CCND1;CDH1;MDK;MYB;HMGCS2;JAK1;CISH;ELOVL5;IGFBP4;DCXR;METTL3;MYOF;ITPK1;SORD;EMP2;LSR;FOS;PRLR;NCOR2;DNAJC1;RAB31;RABEP1;ACOX2;SCNN1A;TFF3;PPIF;BLVRB;TFF1;MAPT;SLC29A1;FKBP4;IL6ST;NBL1;CD44;LLGL2;LTF;TSTA3;ARL3;ABHD2;SEMA3B;TOB1;SCUBE2;SLC9A3R1;PRKAR2B;PERP;BAG1;AGR2;FLNB;CKB;FDFT1;CA12;FARP1;XBP1;ST14;SIAH2;ABCA3;TPBG;AMFR;IDH2;ATP2B4;DNAJC12;COX6C;TPD52L1;ISG20;KRT19;GALE;TSPAN13;ID2;PDCD4;CPE;CD9;PLXNB1;CHPT1;TJP3
MSigDB_Hallmark_2020,Unfolded Protein Response,54/113,7.394208848887165e-15,5.281577749205119e-14,0,0,4.723426375149644,153.6912219107065,EIF4A2;EIF4A1;POP4;EIF4A3;IFIT1;HERPUD1;CKS1B;RPS14;SERP1;KIF5B;BANF1;IMP3;PDIA6;YWHAZ;ARFGAP1;DNAJC3;TUBB2A;MTHFD2;DDIT4;NHP2;ATP6V0D1;ATF4;CEBPB;SHC1;DCTN1;HSP90B1;EXOSC10;BAG3;STC2;EIF4EBP1;SSR1;SEC11A;SEC31A;PAIP1;HSPA9;NOP56;XBP1;NPM1;HSPA5;FUS;LSM1;EEF2;LSM4;YIF1A;VEGFA;SPCS3;SPCS1;CNOT2;SRPRA;SRPRB;HYOU1;CALR;ALDH18A1;EIF4G1
MSigDB_Hallmark_2020,Apoptosis,67/161,2.4116030185773983e-14,1.5072518866108736e-13,0,0,3.685543165348599,115.56352154740642,IFITM3;APP;BTG2;HMGB2;HSPB1;PLAT;CLU;SAT1;LGALS3;CCND1;PEA15;TNFSF10;TIMP2;TSPO;TIMP3;TIMP1;SPTAN1;IER3;PDGFRB;BNIP3L;ANXA1;TNFRSF12A;GPX4;MMP2;BGN;TAP1;EMP1;DCN;RHOB;DNAJC3;DDIT3;RARA;VDAC2;TXNIP;SQSTM1;CD44;DAP3;ROCK1;LEF1;PSEN1;ADD1;EBP;RHOT2;ERBB3;LMNA;ERBB2;CD14;MCL1;BCAP31;JUN;CREBBP;GSN;GADD45B;BIK;LUM;MGMT;PTK2;SOD1;ISG20;DNAJA1;DAP;KRT18;PPT1;PDCD4;BAX;CTNNB1;BCL2L1
MSigDB_Hallmark_2020,Estrogen Response Early,77/200,4.3918539629557446e-14,2.4399188683087473e-13,0,0,3.2414164859277297,99.69443117484848,B4GALT1;SLC2A1;ABAT;NADSYN1;CELSR1;AQP3;PRSS23;TSKU;IGF1R;GJA1;FAM102A;CCND1;MYB;SLC39A6;MSMB;CISH;ELOVL5;IGFBP4;ITPK1;MYOF;KRT8;GFRA1;FOS;RHOD;NCOR2;AR;RAB31;ELF3;ESRP2;CLDN7;SCNN1A;RARA;TFF3;PPIF;BLVRB;TFF1;MAPT;FKBP4;IL6ST;NBL1;CD44;CANT1;ARL3;ABHD2;SEMA3B;ASB13;TOB1;SLC7A2;AKAP1;SEC14L2;UGCG;SLC9A3R1;MUC1;STC2;BAG1;LRIG1;FLNB;HES1;SLC19A2;FDFT1;CA12;FARP1;XBP1;KDM4B;SIAH2;ABCA3;TPBG;AMFR;TPD52L1;KRT19;KRT18;MLPH;FASN;BHLHE40;UNC119;CHPT1;TJP3
MSigDB_Hallmark_2020,Fatty Acid Metabolism,65/158,1.1193116270763547e-13,5.596558135381774e-13,0,0,3.6119439402903257,107.71139134991918,ACADVL;ECI1;ECI2;UBE2L6;LGALS1;UROD;IDH3B;HMGCS2;ACAA1;HADH;GLUL;ACADS;YWHAH;ACOT8;HSP90AA1;ELOVL5;ECH1;SDHC;SDHD;MIF;SDHA;HADHB;GPD2;PSME1;SMS;ERP29;SUCLG2;SUCLG1;XIST;ALDOA;BLVRA;ALDH9A1;IDI1;FH;ECHS1;HSD17B4;PDHB;HSD17B7;LTC4S;HSD17B10;LDHA;NTHL1;RDH11;PCBD1;D2HGDH;ACSS1;DECR1;S100A10;MDH1;MDH2;IDH3G;IDH1;UROS;DHCR24;PRDX6;GSTZ1;GRHPR;FASN;OSTC;APEX1;SERINC1;ACO2;REEP6;BMPR1B;CRAT
