names,scores,logfoldchanges,pvals,pvals_adj
NQO1,15.976711,1.1027735,1.8568838312020147e-57,5.875110370835205e-55
CHCHD2,15.9526415,0.64808846,2.73098075293444e-57,8.480706712214374e-55
GGCT,15.842457,1.3204238,1.5850581836283625e-56,4.8326983056843654e-54
CD164,15.701185,1.1116941,1.4844259125354991e-55,4.4450603798763905e-53
MAGED1,15.689448,1.1344851,1.7860179847205336e-55,5.300838156774979e-53
CRABP2,15.662827,0.60645145,2.7155424727292854e-55,7.988935390385507e-53
VDAC1,15.604736,1.1945478,6.758841773263919e-55,1.971113351232394e-52
TOB1,15.523171,1.2648065,2.4179879475844577e-54,6.87241354119386e-52
PPIA,15.38105,0.8498994,2.193623421476689e-53,6.080143992519438e-51
MORF4L2,15.375819,1.1757168,2.3781715093993978e-53,6.537632465757132e-51
MGST1,15.373905,1.1947914,2.449484881124035e-53,6.67892877586487e-51
TPD52,15.309818,1.3257283,6.574698205423523e-53,1.7640178273079529e-50
NDUFC2,15.280986,0.9411706,1.0237979957469532e-52,2.725090252488993e-50
SPCS2,15.221365,1.1100417,2.5515277691612426e-52,6.685401431416386e-50
COX17,15.193382,1.0694468,3.912008312521863e-52,1.0170615099640174e-49
PTGES3,15.04267,1.1475402,3.8567248434821756e-51,9.79900286368979e-49
PGK1,15.010011,0.98721963,6.313767202946603e-51,1.5921137176873923e-48
KCTD3,14.998231,1.3153816,7.5402456212185e-51,1.887199683913627e-48
BZW2,14.907438,1.2904505,2.9485116906326126e-50,7.324976672624931e-48
SMIM14,14.893744,1.241689,3.619191404263395e-50,8.925032449719538e-48
TMCO1,14.845477,1.1586103,7.442294243643779e-50,1.808693219879167e-47
COA3,14.802909,0.91977346,1.4028189603475027e-49,3.360553020866753e-47
MRPL48,14.789556,1.2529391,1.710788822814244e-49,4.069250747485399e-47
YWHAZ,14.741969,0.9746198,3.46530397114369e-49,8.127228292602593e-47
HINT1,14.668229,0.79018223,1.0299797383558191e-48,2.3988514211789904e-46
TXN,14.634506,0.95656234,1.6919968190444382e-48,3.886725295692628e-46
MLPH,14.623322,0.9299557,1.9942769529344088e-48,4.549936084864911e-46
ENAH,14.451602,1.1123292,2.449223149864572e-47,5.476136400010535e-45
PARP1,14.447775,1.2507892,2.589169387667335e-47,5.750699531363383e-45
SARAF,14.269889,1.0471575,3.3711729343808573e-46,7.294348249888077e-44
SNRPE,14.141673,1.076189,2.1022742013889394e-45,4.5196200106527085e-43
ESR1,14.099147,1.0931022,3.843894658015587e-45,8.211244524874316e-43
HNRNPK,14.053729,0.92625034,7.30822794259814e-45,1.5512870173345344e-42
EIF4G2,13.981435,0.98457813,2.0236669644338422e-44,4.268537273785044e-42
STMN1,13.939462,1.2267351,3.646805164892259e-44,7.644159476259787e-42
PTMA,13.932105,0.77138144,4.0426465898356446e-44,8.421259709932165e-42
DNAJB6,13.889494,1.059025,7.335204562523823e-44,1.518568460604469e-41
PCNA,13.82175,1.3402925,1.8843319762635447e-43,3.8534588914589486e-41
TMBIM6,13.800317,0.892397,2.537355823990562e-43,5.095679019460806e-41
PPP1R1B,13.762043,1.1914341,4.3116624180356355e-43,8.60741274857614e-41
HMGB1,13.697786,0.9956775,1.0466659268076227e-42,2.06488716783965e-40
RHOA,13.692513,0.85441124,1.125478633361772e-42,2.2073861055957373e-40
TMEM45A,13.671081,1.3124572,1.5113477907446413e-42,2.946952453836848e-40
ARL1,13.661554,1.1506867,1.7226683283553048e-42,3.339586728114463e-40
GLO1,13.647691,1.1452616,2.0837716572160622e-42,4.016409990788062e-40
PDXDC1,13.640037,1.1502032,2.3144545830529696e-42,4.435553017510314e-40
ACP1,13.633275,1.1643753,2.5392549826620978e-42,4.838723500484172e-40
FMO5,13.623408,2.5131786,2.906776221512715e-42,5.5077661535081044e-40
SPTSSA,13.587771,1.1643094,4.7326987320218305e-42,8.867332406399338e-40
SAP18,13.482435,0.9931125,1.9844768214307566e-41,3.656889210832127e-39
SYAP1,13.432509,1.1646254,3.8996868704682927e-41,7.069605311446789e-39
PRDX3,13.424387,1.0270602,4.3517003318050237e-41,7.846630415488005e-39
TIMM17A,13.382967,1.1405191,7.605013486500963e-41,1.349507631271266e-38
RPA3,13.298765,1.215473,2.3532212907579796e-40,4.132059458085922e-38
LDHA,13.263171,0.91760206,3.785438244402514e-40,6.544125146431521e-38
CLTC,13.226343,1.0147458,6.182251889643138e-40,1.0578589993614874e-37
TSPAN13,13.205804,1.0775169,8.122826697138283e-40,1.3828597044092576e-37
TCEAL4,13.1918125,1.011892,9.780508961831223e-40,1.6566601493025027e-37
CTNNA1,13.153284,0.9409227,1.6294092440939298e-39,2.7460867953981012e-37
NBR1,13.100339,1.0496273,3.277897689331157e-39,5.469359836059122e-37
ATP5PF,13.088134,0.84578395,3.8494810680701095e-39,6.39128198321462e-37
GTF2I,13.074059,0.97227305,4.632668153000718e-39,7.653715493366408e-37
CACYBP,13.056112,1.0813396,5.864729902301773e-39,9.641730954088081e-37
UBE2C,13.012481,1.445044,1.0391346991865043e-38,1.7000243678691208e-36
SUMO2,13.0027,0.91014194,1.180996478507853e-38,1.9227310629221543e-36
CDK1,12.987348,1.804981,1.4434330348695228e-38,2.3386404407465726e-36
ARL6IP1,12.986242,1.1982491,1.464432308276329e-38,2.3612562862967076e-36
NDUFB6,12.9389105,0.9837347,2.714516472135948e-38,4.3559547101672445e-36
CDKN1A,12.928151,0.9254044,3.1223591108016965e-38,4.962923216022147e-36
TMCO3,12.895322,1.1034453,4.782650312524508e-38,7.56606255572863e-36
CD46,12.8923025,0.98831654,4.973665738121405e-38,7.831305235920923e-36
UFC1,12.889495,0.9785838,5.158023145694846e-38,8.083634591603447e-36
TMED2,12.826812,0.9986671,1.1604146104249466e-37,1.8017585742792527e-35
ATP1B1,12.824984,1.1805577,1.1881196208930736e-37,1.8362744629268158e-35
PDCD4,12.79547,1.0631586,1.7379688058047295e-37,2.6737613673889456e-35
STK39,12.775101,1.5886916,2.2585587989254063e-37,3.458792009057547e-35
LGALS8,12.749245,1.0996246,3.14780322932628e-37,4.7986829411429443e-35
MARCKSL1,12.744822,0.980049,3.3315043479623966e-37,5.055746281536781e-35
CKS2,12.658792,1.2156101,1.0002675534654626e-36,1.5111249192848956e-34
REEP5,12.615883,0.94747365,1.7261154806673552e-36,2.5784711030882937e-34
POMP,12.615713,0.953643,1.7298467356278435e-36,2.5784711030882937e-34
IER3IP1,12.583649,1.1873525,2.5975017720866796e-36,3.8208339663264502e-34
TM9SF2,12.573102,1.012427,2.9684365727825487e-36,4.347398505588695e-34
RAB2A,12.568807,1.0174073,3.134177208625357e-36,4.55039113518949e-34
YWHAQ,12.518031,0.98756987,5.949276592518178e-36,8.563383620595479e-34
PTTG1,12.509696,1.5063494,6.607673617872536e-36,9.47043409385509e-34
MSL1,12.504635,0.92492574,7.042230078297172e-36,1.0050311164507683e-33
SDHC,12.47661,0.99834234,1.001601781280517e-35,1.4233779890078803e-33
LY6G6C,12.437061,1.9979515,1.644428808524848e-35,2.3172627470716952e-33
RRM1,12.436551,1.5557519,1.6549656626667905e-35,2.322353070900369e-33
UAP1,12.436041,1.0757687,1.6655696017895482e-35,2.327494721034078e-33
KCNK1,12.393642,1.2138191,2.8289588567359355e-35,3.9368307940750957e-33
ACER3,12.385648,1.3466966,3.1255168317278e-35,4.313727716151727e-33
HMGN1,12.375442,1.0139406,3.5493778825148535e-35,4.8786489927779984e-33
ANXA3,12.358984,1.2087821,4.356287800651526e-35,5.963313479928607e-33
MPC2,12.354094,0.9669853,4.6294613586805826e-35,6.311498985667861e-33
MAL2,12.34814,1.0982952,4.985085186335526e-35,6.76881728661218e-33
BCCIP,12.347587,1.1952378,5.019453477648806e-35,6.788001239249422e-33
ARPC3,12.332405,0.87793493,6.061023700559554e-35,8.163639071058888e-33
TOMM20,12.330832,0.91494673,6.180554576733945e-35,8.258304358346734e-33
UBE2V2,12.32794,1.1706009,6.406372898325866e-35,8.5260688200021e-33
HSP90AA1,12.264278,0.85750026,1.408614418821022e-34,1.8453949366570092e-32
COPA,12.248459,0.9598214,1.7121882770198755e-34,2.2343723904549644e-32
ENY2,12.237827,0.9864977,1.9518785927223846e-34,2.5274943723059205e-32
SLC2A10,12.224176,1.0412221,2.3090988791103963e-34,2.9785599310617105e-32
NAA20,12.206698,1.0089214,2.862722725892344e-34,3.6785438613401314e-32
RAN,12.205976,0.8976754,2.888265357143906e-34,3.697200135415737e-32
ACLY,12.200532,0.98357624,3.0879969014829384e-34,3.937841828210448e-32
TMBIM4,12.160345,0.95402074,5.0544787792505955e-34,6.396872049000245e-32
HSP90B1,12.15235,0.8735339,5.573996905882797e-34,7.027846174041251e-32
DCTN6,12.145248,1.1145271,6.079777380731272e-34,7.636837969848891e-32
OCIAD1,12.124665,1.0066664,7.817857583195786e-34,9.783407000941054e-32
MYO6,12.118839,1.1915982,8.393913749684573e-34,1.046524458501566e-31
CLNS1A,12.10774,0.96467584,9.61053492734065e-34,1.1937708162709286e-31
POLR2K,12.09847,1.0347388,1.0759827709376203e-33,1.3315981613175612e-31
COPB1,12.095705,0.9930599,1.1128213609959627e-33,1.3721251031280366e-31
TMEM14B,12.07389,1.0191101,1.4510968225163562e-33,1.7826697887748558e-31
CNBP,12.072061,0.9230965,1.4837104333759623e-33,1.8160832304585047e-31
ARPC1A,12.058835,0.97655267,1.7422896074947306e-33,2.1248330493148465e-31
PSMA1,12.026133,0.99822235,2.5901052722431635e-33,3.147353283351131e-31
CERS2,12.003892,0.83595777,3.3897349726187e-33,4.102016345832667e-31
CDC6,11.98871,1.7870135,4.0719638011319486e-33,4.892385209583172e-31
PEG3,11.988455,1.3776485,4.084524595036341e-33,4.892385209583172e-31
DEGS1,11.965279,0.98701864,5.401615619074492e-33,6.4240916536354725e-31
TBCA,11.932618,0.89021385,8.001639165237324e-33,9.449259659286245e-31
BUB3,11.928748,1.0956572,8.382418629439674e-33,9.864194947163079e-31
NDUFA4,11.925134,0.7153642,8.754324896742379e-33,1.0265823370172935e-30
ILF2,11.904211,0.88688725,1.125224941947382e-32,1.3103400730219201e-30
LYPLA1,11.880439,1.1021767,1.4957969941595797e-32,1.7358491207655357e-30
XBP1,11.858963,0.8315849,1.9335405311154813e-32,2.236106287329345e-30
VPS35,11.841613,0.97106975,2.3783485939203928e-32,2.7410671870413107e-30
HSPE1,11.823625,0.8940998,2.9469082032540023e-32,3.38470573016208e-30
ARMT1,11.797599,1.2364315,4.0161004226580034e-32,4.5969957670684e-30
TM9SF3,11.742698,1.0110067,7.699104914777259e-32,8.752968834976262e-30
NDUFAB1,11.7040415,0.91412,1.215250078914917e-31,1.3769276063056923e-29
GHITM,11.688009,0.9410498,1.4678744165591508e-31,1.657561352948175e-29
TOM1L1,11.654966,1.1654058,2.164660599641618e-31,2.4280397053772767e-29
ANO1,11.648034,1.0415537,2.3481203247167534e-31,2.6250419816783494e-29
GORASP2,11.647524,0.9787951,2.3622211295036896e-31,2.632032300375241e-29
C11orf58,11.602489,0.93897295,4.002636450165228e-31,4.445047061776205e-29
PDE4B,11.599683,1.081914,4.136097280760645e-31,4.567577480094449e-29
GALNT7,11.599598,1.0085977,4.140209773834791e-31,4.567577480094449e-29
ATP5F1C,11.590072,0.9064973,4.627452545470708e-31,5.071748479411654e-29
FUNDC1,11.589264,1.1866385,4.671310261145005e-31,5.103140180400038e-29
ELOC,11.588754,0.9530893,4.699222221745152e-31,5.116964768600289e-29
HADH,11.577484,1.1843122,5.359606393626821e-31,5.817167612603766e-29
SUMO1,11.576633,0.9555983,5.4130324407694795e-31,5.856202645113768e-29
GGPS1,11.527771,1.0616441,9.558642523932886e-31,1.030796633336531e-28
BROX,11.526368,1.0926944,9.715691845051077e-31,1.0443745932670609e-28
FAM234B,11.514333,1.4638766,1.1172076236520152e-30,1.1970897534198494e-28
HSPA9,11.510718,0.95329106,1.1650409158111897e-30,1.2404172137928788e-28
SMS,11.505913,1.0739862,1.2317921639816886e-30,1.3073368859372744e-28
NCKAP1,11.504807,0.9457664,1.2476802740603122e-30,1.3200221145563012e-28
SFT2D1,11.475847,0.991107,1.7446111140400317e-30,1.839961243480333e-28
DAZAP2,11.426985,0.8737028,3.0657091211477246e-30,3.213054765782887e-28
CHMP5,11.368554,1.0238261,5.997297058199157e-30,6.265961019871755e-28
COX6C,11.362132,0.76700103,6.45494895635174e-30,6.723170127270952e-28
TCEAL3,11.333853,0.9750395,8.919327419619847e-30,9.147902232391757e-28
SEPT2,11.315227,0.8584687,1.1031731026092464e-29,1.1279944974179545e-27
DUSP6,11.309017,1.1240398,1.1840797396361452e-29,1.2070415291160194e-27
BAG3,11.306466,1.059688,1.2190117558140242e-29,1.2388853414088104e-27
MRPL3,11.295366,1.0180908,1.3832556228945112e-29,1.4015597305328132e-27
MRPS35,11.289838,1.0576589,1.4730746165586703e-29,1.4880715810284545e-27
ZWINT,11.271977,1.4001058,1.8047072550524848e-29,1.8121638299386297e-27
CCT8,11.271339,0.9352705,1.8178313080754723e-29,1.8198933256786625e-27
KRT15,11.265641,0.98513895,1.9393551223222456e-29,1.9357765503703416e-27
VTCN1,11.259134,1.1088009,2.0879921043686554e-29,2.0779548722942422e-27
PPP2R5A,11.237021,1.1282947,2.6828331937665705e-29,2.6620372678267232e-27
PBX1,11.232386,0.98480666,2.8273963399269113e-29,2.7972040840256267e-27
HSPD1,11.230089,0.9141608,2.901851714785043e-29,2.8624206708959052e-27
IARS2,11.229622,0.958965,2.917255395583857e-29,2.8691762890642638e-27
MCTS1,11.210825,1.057218,3.608144208881404e-29,3.527986602841531e-27
MRPL45,11.207423,1.016309,3.749515923440097e-29,3.655560030242267e-27
HSBP1,11.191305,0.8644463,4.4976174573208783e-29,4.359569198948775e-27
TSTD1,11.178548,0.570686,5.193281925532311e-29,5.004950839612144e-27
SEC11C,11.177782,1.0021373,5.238262187154971e-29,5.0338348777307575e-27
NDUFB3,11.175613,0.9186425,5.367816192486432e-29,5.143594841817427e-27
EIF4H,11.136703,0.84289974,8.314120622771388e-29,7.944130411581391e-27
SBDS,11.130706,0.9861604,8.892827464547967e-29,8.47294453142073e-27
GNG5,11.1076145,0.7951759,1.1519586110617997e-28,1.0913668897680972e-26
STRAP,11.105361,0.95397645,1.181395132474421e-28,1.1161022521951306e-26
PCMT1,11.094007,0.9623893,1.3414265986828174e-28,1.260189503266788e-26
NUCKS1,11.084098,0.9051436,1.4985375868000607e-28,1.4038534521257106e-26
HMGN2,11.07959,0.8223332,1.5759280038993608e-28,1.4722415987402997e-26
GPRC5A,11.041529,0.893265,2.4089826146300938e-28,2.2380182528937418e-26
ATP5MC3,11.039275,0.78241444,2.470175348775886e-28,2.2885287526863445e-26
ACTB,11.038127,0.4177152,2.5019393359769996e-28,2.3115713898070694e-26
SLC39A6,11.025242,0.96621394,2.8874191781441526e-28,2.660391879027434e-26
TPD52L1,11.015248,0.93335116,3.226466370177742e-28,2.9646364143293457e-26
HSPA5,11.002661,0.9016318,3.7102159859233204e-28,3.399814856172031e-26
SH3YL1,10.999173,1.0767893,3.8565140103590037e-28,3.5242443291395167e-26
TSG101,10.997174,1.0075021,3.9429327242768163e-28,3.593426024641192e-26
MCM3,10.980079,1.1717792,4.76506510872184e-28,4.3309147321494055e-26
DNAJA1,10.979229,0.8813539,4.810138312633907e-28,4.3600653710571886e-26
SNRPD1,10.972978,1.0022819,5.1546612668735195e-28,4.6597582093909463e-26
SOD1,10.954649,0.7904409,6.312291788736338e-28,5.690904355124712e-26
PRELID3B,10.944357,1.0868177,7.071750878592797e-28,6.358508873089684e-26
SOX9,10.93934,1.0073199,7.474268512699661e-28,6.702460357725166e-26
CANX,10.916885,0.80914813,9.572214660557782e-28,8.560878274287651e-26
PGAM1,10.9135685,0.7967865,9.92810553447696e-28,8.855553282321497e-26
PAIP2,10.908508,0.909159,1.049650453762612e-27,9.337712710421878e-26
DLG5,10.894474,1.0167719,1.224717941942578e-27,1.0866293739912747e-25
PSMD14,10.845485,1.0452148,2.0952307201909678e-27,1.8540856964054004e-25
PDCD10,10.840508,1.0625272,2.212371035286966e-27,1.9525920995119545e-25
HNRNPF,10.83362,0.85793364,2.3853572692555514e-27,2.0997404749683117e-25
XRCC5,10.81695,0.9097001,2.861434521914977e-27,2.512219659580746e-25
NARS,10.815716,1.0333304,2.9001849328407566e-27,2.539592748762749e-25
COX7A2,10.795006,0.66276896,3.634386416035727e-27,3.1659753667793824e-25
VDAC2,10.787054,0.86655116,3.9629124348946246e-27,3.4432165088470447e-25
ATP5MD,10.765535,0.76530814,5.0069596597150796e-27,4.339106280814582e-25
TSNAX,10.7524805,1.1024553,5.768927327063787e-27,4.986553729254261e-25
CAPN2,10.737554,0.8192634,6.78177584586609e-27,5.846971679142851e-25
MRPS36,10.713866,0.98490185,8.762402668322977e-27,7.5352169407747695e-25
SEC61G,10.712846,0.76795006,8.859569026855221e-27,7.599289668098987e-25
GLUL,10.693879,0.7793729,1.0872609197990481e-26,9.302182838831754e-25
SCOC,10.682483,0.99299115,1.229395778908677e-26,1.0491469626727534e-24
MALAT1,10.680612,0.73490846,1.2544305734701883e-26,1.0677942277422127e-24
COX7B,10.665472,0.78671336,1.476475952952976e-26,1.2536215319022002e-24
ASPH,10.661815,0.8905748,1.5357129758510677e-26,1.3006247925276037e-24
IARS,10.660284,1.007414,1.5612039794235812e-26,1.318883099796173e-24
UBE2D3,10.637278,0.8235537,1.9988519519917935e-26,1.6801377635564103e-24
TBC1D9,10.634215,0.91539556,2.065601097238864e-26,1.7319032399799254e-24
CASC3,10.623839,0.8480881,2.3086693322570068e-26,1.9260734344585943e-24
SEC23B,10.617928,1.052723,2.4596021909627627e-26,2.0469016943054375e-24
MZT1,10.596963,1.4670898,3.078156139554943e-26,2.5553267477325168e-24
CCT5,10.586629,0.8921446,3.4374962189542787e-26,2.8465863750935455e-24
PPP1CB,10.582802,0.87905407,3.580885259342008e-26,2.9580229021628638e-24
GABARAPL2,10.575062,0.84164625,3.8892144108588636e-26,3.2048273442600633e-24
GALNT1,10.5668545,0.9605301,4.244956492726975e-26,3.48939585424209e-24
CBX5,10.563026,1.17788,4.4216954811623324e-26,3.6257902945531124e-24
STAT5B,10.558732,0.8558385,4.628733140903742e-26,3.7770912914751755e-24
ERBB3,10.553671,0.9267982,4.8850278279590866e-26,3.9765549343226174e-24
PGRMC2,10.545379,1.0941344,5.335753615130405e-26,4.33294200349258e-24
MRPS14,10.522542,0.9915981,6.801334499702043e-26,5.509738078526742e-24
HMGN3,10.518843,0.89547575,7.073733784385721e-26,5.71659960628261e-24
UGDH,10.491966,1.0445989,9.405080488796275e-26,7.54611457974281e-24
UGCG,10.480612,0.97309226,1.0605575378048103e-25,8.468804453070888e-24
VPS29,10.46139,0.86956495,1.299356660233902e-25,1.03264985002191e-23
COPB2,10.456329,0.92171365,1.3706329830810152e-25,1.0867207798243756e-23
SYPL1,10.453267,0.9173162,1.4156257195522931e-25,1.1197465892062455e-23
STMP1,10.445952,0.8786461,1.5291204144925769e-25,1.2066738932059305e-23
H3F3B,10.443274,0.6752267,1.5729097209480926e-25,1.2383156389942988e-23
EIF2S2,10.435789,0.90998805,1.7019369816069924e-25,1.3336346375966196e-23
MRPL51,10.435492,0.78852355,1.7072801146480205e-25,1.334703041609914e-23
SNAPIN,10.433493,0.87197423,1.7435885016114867e-25,1.3599179341173497e-23
SRSF3,10.426901,0.8399713,1.8688384907660951e-25,1.4542251810513525e-23
WASL,10.418864,1.0609807,2.033681360505838e-25,1.5751871932712426e-23
SMC4,10.407297,1.4531115,2.2965032122702225e-25,1.774657251915178e-23
LAPTM4A,10.406616,0.7726118,2.3129711374895015e-25,1.783274161129262e-23
SUCO,10.403044,1.090962,2.4013668648792893e-25,1.8471798604202203e-23
PTPN3,10.39658,1.3238503,2.569914160859086e-25,1.9723062042767055e-23
BNIP3,10.371277,1.36379,3.350166635932049e-25,2.5594052081068124e-23
SEM1,10.360816,0.81390196,3.7376032826445047e-25,2.848903156666622e-23
PRDX6,10.332579,0.70116746,5.0192833889388225e-25,3.799926101540186e-23
NDUFV2,10.323095,0.800065,5.54075533905226e-25,4.185266949575106e-23
TGIF1,10.315228,0.9999937,6.013840346848024e-25,4.532408484327843e-23
PSMB1,10.305617,0.7774311,6.646371433958628e-25,4.997892492199652e-23
RPL39L,10.270108,1.038142,9.609708940882159e-25,7.193649342522954e-23
RAD21,10.269853,0.98290473,9.635158725374699e-25,7.193649342522954e-23
VAPA,10.269683,0.85774565,9.652162335665006e-25,7.193649342522954e-23
COA6,10.259816,0.89744234,1.0690954140365125e-24,7.950182260744248e-23
ITPR2,10.252077,1.4659411,1.158275269487785e-24,8.594299997363127e-23
MRPS23,10.251524,0.9146153,1.1649202024531498e-24,8.624524006594644e-23
ADIPOR1,10.246251,0.85600716,1.2302315357046015e-24,9.08799674988126e-23
ATP5PD,10.24557,0.7822629,1.2389188066565656e-24,9.132056909373164e-23
TSC22D1,10.244337,0.8597089,1.254819674953587e-24,9.22897856548101e-23
CSNK1A1,10.21627,0.85173184,1.67668850462744e-24,1.227789935986792e-22
RHEB,10.214144,0.9131713,1.7138557230940384e-24,1.2522721839025677e-22
PLPP5,10.196878,0.9477768,2.04748070982591e-24,1.4895533198729148e-22
REPS2,10.194922,1.4554955,2.0891214487975034e-24,1.5165574707742569e-22
FAM114A1,10.193944,0.817454,2.1102553257484725e-24,1.528590564037846e-22
RAB18,10.186757,0.9096381,2.272176459542576e-24,1.6423330625029939e-22
BMPR1B-DT,10.176891,1.5616366,2.514674670702518e-24,1.8137023463660442e-22
MRPL13,10.174808,0.94144726,2.5690818964182316e-24,1.8489671382419454e-22
CYP4X1,10.166132,1.0344269,2.8084077912340155e-24,2.0168818094733707e-22
COPS8,10.1573715,0.95524615,3.0724778675054648e-24,2.2018111692392797e-22
TAX1BP1,10.149419,0.9100173,3.333412326076919e-24,2.383709650148565e-22
ARV1,10.14117,1.098139,3.6273185361190854e-24,2.588361894986423e-22
RBM3,10.133514,0.79901683,3.922906412543018e-24,2.7933425746044106e-22
KIF5B,10.129347,0.92331,4.093742987633309e-24,2.9088125491365657e-22
KPNA2,10.111146,1.0175207,4.930421418098648e-24,3.488533196628533e-22
LSM5,10.1030655,0.88092375,5.354159416967167e-24,3.780374705815681e-22
AZIN1,10.102726,0.90305686,5.372771312584569e-24,3.7855463084340604e-22
LAMTOR5,10.100387,0.77863157,5.502474379061089e-24,3.868804732179262e-22
SRI,10.087119,0.8152618,6.2991374116751654e-24,4.4104482361745655e-22
BECN1,10.064112,0.9089812,7.960233634517014e-24,5.561881575717325e-22
SSBP1,10.058031,0.84447443,8.467496745776405e-24,5.904010516836778e-22
PRLR,10.046549,1.0712115,9.514111438351477e-24,6.620005589614769e-22
DNAJC15,10.043317,0.88610095,9.831158125616901e-24,6.826446816085706e-22
MRPL58,10.034684,0.9323786,1.0730227966037014e-23,7.423205855890685e-22
EIF4E,10.034641,0.99499047,1.0734852525812458e-23,7.423205855890685e-22
RASEF,10.032898,1.1076773,1.0926168596194375e-23,7.539955604509609e-22
PRRC1,9.997686,1.1039922,1.559987919823095e-23,1.0699156412070952e-21
ATP5IF1,9.992924,0.79408,1.6368149144926305e-23,1.1203162980051804e-21
TPM3,9.985822,0.7852546,1.7583792223787146e-23,1.2010697018357908e-21
TRPS1,9.964474,0.8466814,2.180254159110523e-23,1.4862065851270065e-21
ITFG1,9.95112,0.922152,2.49359308124888e-23,1.6929175052413953e-21
CNTNAP2,9.9427,2.3372471,2.713689875298221e-23,1.8386208290454895e-21
ARMCX3,9.935003,0.9363312,2.931663900043528e-23,1.9823012878963678e-21
