names,scores,logfoldchanges,pvals,pvals_adj
HINT1,13.192684,0.7256036,9.6680736825473e-40,2.795240130735098e-37
ATP5F1C,13.178427,0.9104779,1.1680182639126235e-39,3.348119361974493e-37
PTMA,13.128756,0.7160704,2.253288961254175e-39,6.404305523944281e-37
RAN,13.101556,0.87672156,3.225767698598029e-39,9.09124345172947e-37
COA6,13.07336,0.9911403,4.675360636045424e-39,1.3066853750974285e-36
EFHD1,13.070622,0.94639766,4.8467156844612245e-39,1.3433814101277732e-36
TMBIM4,13.019103,0.9188078,9.528353586302705e-39,2.5771122788501625e-36
SLC25A5,13.0162945,0.87937224,9.885314152716394e-39,2.6522693284304194e-36
S100P,12.982055,0.70673466,1.5467520226178704e-38,4.0362794498401225e-36
ATP5MC2,12.981948,0.54396665,1.5489079299230764e-38,4.0362794498401225e-36
ESR1,12.98177,0.939918,1.5525077495061596e-38,4.0362794498401225e-36
HNRNPF,12.973201,0.9151121,1.736247189902147e-38,4.479250634995246e-36
GGCT,12.952543,0.96458787,2.2729608320834522e-38,5.8191267470545664e-36
TIMM17A,12.903015,0.9762435,4.328251854574954e-38,1.0997038689298091e-35
RPL39,12.898784,0.50881666,4.5725571721666464e-38,1.1530407702265037e-35
ADIPOR1,12.89665,0.94407845,4.7008859993773685e-38,1.1765545869187923e-35
NDUFAB1,12.877984,0.8998516,5.987919187663091e-38,1.4875765460432945e-35
CCT5,12.855549,0.9256506,8.005574319833628e-38,1.9741981730777955e-35
SEC61G,12.834464,0.8366609,1.0512741730921703e-37,2.5735498698660734e-35
HSPA8,12.814625,0.7918036,1.3579398744235832e-37,3.3001875006100097e-35
ARF1,12.790696,0.76376927,1.8481161243390222e-37,4.427294184148723e-35
VPS35,12.7873535,0.9365552,1.9293216893744183e-37,4.589048994201365e-35
NPM1,12.747781,0.8338412,3.207470121128743e-37,7.522526777791314e-35
TSPAN13,12.737896,0.9461883,3.6408015058347046e-37,8.479527840464189e-35
PRR13,12.70675,0.8498841,5.424239324214067e-37,1.2546078514171819e-34
ATP5MD,12.685701,0.8111745,7.0975882024554594e-37,1.6193123342445659e-34
NAA20,12.650892,0.91937894,1.1061112345115468e-36,2.5065377420978553e-34
DNAJB1,12.637133,0.8715682,1.3177237759978439e-36,2.9660281878802474e-34
NACA,12.604813,0.67728716,1.9864363369796267e-36,4.411993501299518e-34
HIGD1A,12.571675,0.97811836,3.0225044460086403e-36,6.625408765375018e-34
ARPC3,12.567871,0.8308844,3.171502246244688e-36,6.906872878867165e-34
NME1,12.520333,0.7368018,5.7791845718701155e-36,1.242450590842179e-33
MORF4L2,12.469419,0.9092611,1.0962339210010708e-35,2.3417511619448352e-33
CD46,12.438129,0.90492094,1.622589662307999e-35,3.433220914663727e-33
RPL35A,12.4378805,0.5204407,1.627652589395708e-35,3.433220914663727e-33
TOMM20,12.383267,0.85911566,3.2196149855202663e-35,6.706797974185012e-33
CHCHD1,12.378325,0.8822131,3.424118653253823e-35,7.088771073631278e-33
TMCO1,12.35141,0.9014468,4.7864935045876895e-35,9.788379216881825e-33
MRPS23,12.2742195,0.95140135,1.2458709447972766e-34,2.517109623289823e-32
SEM1,12.272335,0.83726823,1.2752146814915325e-34,2.5609670651414977e-32
SLC25A3,12.258149,0.7843364,1.519312461261049e-34,3.0330179360579203e-32
STRAP,12.240691,0.91518986,1.8842139892907453e-34,3.717221692519589e-32
PDCD4,12.235038,0.8959212,2.0201079330812027e-34,3.962010518109788e-32
DPY30,12.23326,0.9206154,2.064821558129373e-34,4.026161942822263e-32
SF3B6,12.19486,0.8598943,3.3107121729245517e-34,6.418188719973619e-32
TXNDC17,12.168727,0.84423965,4.56139778898295e-34,8.791963163615526e-32
GATA3,12.164781,0.93724316,4.787302071615902e-34,9.174659250163092e-32
SRI,12.155572,0.8604153,5.358559927594655e-34,1.0211101298390314e-31
NDUFB6,12.136016,0.85046446,6.805970101920182e-34,1.2823518274056128e-31
SLC7A2,12.132567,1.0603288,7.098831441372557e-34,1.3226700493375155e-31
RAB3D,12.1260605,0.9033289,7.685845437026954e-34,1.4241319572762983e-31
GTF2H5,12.09335,0.8981835,1.1452006107427444e-33,2.110315279290668e-31
CA12,12.087981,0.8736111,1.2225403597310775e-33,2.240522327030649e-31
TCEAL4,12.08279,0.8489216,1.3022465798005294e-33,2.37362748876903e-31
LASP1,12.05591,0.76569766,1.8052699957745065e-33,3.2727105469343458e-31
TMEM14A,12.053599,0.9211964,1.8566225375605006e-33,3.347710035736778e-31
MRPL45,12.052781,0.93944955,1.8751388280811954e-33,3.363016364501985e-31
IL6ST,12.01744,0.83371204,2.877507405714625e-33,5.13328954110942e-31
HSPA1A,11.98448,0.76278114,4.285266168220456e-33,7.604193478824214e-31
TMED2,11.983947,0.8695713,4.312932652488176e-33,7.6122366445432865e-31
PRDX3,11.98352,0.85110986,4.335193509176957e-33,7.6122366445432865e-31
CYB5A,11.979431,0.86120635,4.554398514181406e-33,7.95549048794875e-31
MRPL18,11.931644,0.9029088,8.095816546531347e-33,1.3995747182348883e-30
TFG,11.930684,0.85707986,8.189727732722393e-33,1.4085491728207365e-30
HNRNPA2B1,11.9259205,0.7639224,8.672056481600392e-33,1.4838950524485405e-30
RBM8A,11.922115,0.82462233,9.077370885926698e-33,1.5453647957980183e-30
TMEM14B,11.9096,0.8772971,1.0548177471347367e-32,1.7866907880507475e-30
CMC1,11.903272,1.0200653,1.1379703138371799e-32,1.9115181552451376e-30
TRPS1,11.90313,0.87579864,1.1399118344833549e-32,1.9115181552451376e-30
SNRPF,11.883752,0.8865474,1.4376713096628574e-32,2.3988368349986524e-30
NDUFC1,11.8761425,0.7902732,1.5746749807771527e-32,2.6144281933318885e-30
PDCD5,11.859894,0.8965943,1.912172255434005e-32,3.159134635603235e-30
TNFSF10,11.8567295,0.921328,1.9858117587955443e-32,3.2440157822872675e-30
SNAPIN,11.856445,0.85980433,1.9925673896808908e-32,3.2440157822872675e-30
PLA2G16,11.841405,0.8592134,2.384244480231641e-32,3.862936781546317e-30
RPL22L1,11.831201,0.7856175,2.692619539108275e-32,4.341590101087179e-30
HNRNPA1,11.823983,0.7838911,2.9343461079174054e-32,4.70871290752794e-30
ATP5PF,11.823272,0.7573545,2.959297174813426e-32,4.726138507090128e-30
SYAP1,11.813388,0.89510334,3.3287383041689177e-32,5.2909585424273536e-30
ILF2,11.791984,0.8069394,4.2931028660096e-32,6.791607732086319e-30
MAL2,11.78377,0.9159828,4.7327851701196716e-32,7.452025776313312e-30
ATP6V1G1,11.75394,0.8464426,6.740193559751439e-32,1.05140749584625e-29
TTC39A,11.752446,1.0981715,6.860396414475096e-32,1.0652035877253044e-29
ZFAS1,11.723611,0.77009994,9.647100609666114e-32,1.4841489002155144e-29
ACLY,11.7163925,0.86432606,1.0505052610348803e-31,1.608760065962914e-29
VDAC1,11.708179,0.86663157,1.1573799953326594e-31,1.7643731947030333e-29
MUCL1,11.690224,1.2575163,1.4300880809761638e-31,2.1702395502162255e-29
KDELR1,11.68457,0.7585838,1.5284974148798755e-31,2.309132716227084e-29
PTGES3,11.679344,0.8420952,1.6254480413381463e-31,2.444586386116536e-29
CCND1,11.663131,0.6666514,1.9667476233574158e-31,2.9446777585786165e-29
IRX5,11.651647,1.0510747,2.2506746760401073e-31,3.3548056571125827e-29
CYCS,11.645922,0.87543213,2.407037591840056e-31,3.5720011838553893e-29
FOXA1,11.635789,0.87063557,2.710721026118617e-31,3.9873755164020257e-29
PCBD1,11.581247,0.7664173,5.1294347997505545e-31,7.512270057381401e-29
MRPL3,11.572785,0.9176527,5.66146364806532e-31,8.255398601252814e-29
ARL1,11.53538,0.86997104,8.749913576100032e-31,1.2703662403257267e-28
ELOC,11.514865,0.82262677,1.1103280215685901e-30,1.5982052011745655e-28
ATP5PD,11.506261,0.7793697,1.2268297349788459e-30,1.7583510962273732e-28
DNAJB6,11.463346,0.8273629,2.015744319182669e-30,2.876767360712696e-28
CCT3,11.450048,0.6955648,2.3501511254692434e-30,3.339803747711334e-28
ERBB3,11.401052,0.85561055,4.130925875360269e-30,5.845695865309397e-28
SMIM7,11.38964,0.8604388,4.7093325517586314e-30,6.636201475667268e-28
SLC39A6,11.376377,0.868567,5.483024194646046e-30,7.694128261089502e-28
RPS13,11.354191,0.48864236,7.069117979434835e-30,9.878503283095229e-28
MTX2,11.345978,0.959733,7.765337022118784e-30,1.0761730291232223e-27
C11orf58,11.34164,0.81035274,8.160072700211603e-30,1.1262243548135669e-27
TCP1,11.329836,0.8211633,9.33797947457866e-30,1.2835129328623734e-27
OCIAD2,11.300005,0.79894,1.312108903576386e-29,1.7888418052091394e-27
GDI2,11.285818,0.8002851,1.542000403132236e-29,2.0937493732894305e-27
IARS2,11.274548,0.85475636,1.752781315175241e-29,2.3703540221107754e-27
GLO1,11.268076,0.8636733,1.8864686315534865e-29,2.540898994579953e-27
ACP1,11.26477,0.8462944,1.958638723013471e-29,2.6275530196970315e-27
PCMT1,11.25293,0.8485765,2.2402537148720913e-29,2.993371676867737e-27
SPCS2,11.219116,0.8474293,3.285362998169834e-29,4.355118744372328e-27
YWHAZ,11.213961,0.7836815,3.482522224873019e-29,4.598300408574461e-27
RPS23,11.208841,0.42525908,3.6899334976596574e-29,4.853058417431749e-27
OLFML3,11.163508,0.82364345,6.15153414844119e-29,8.027632384063059e-27
MRPS35,11.159988,0.9082339,6.400019620267061e-29,8.31952938079522e-27
PEBP1,11.150708,0.7380759,7.103878729188406e-29,9.198837251718948e-27
NET1,11.143064,0.8301945,7.740971668010458e-29,9.985257992374413e-27
COPA,11.139508,0.8096398,8.056301409842071e-29,1.035219297637101e-26
EIF4G2,11.122904,0.78690684,9.70604818728664e-29,1.2424482599435852e-26
NDUFS2,11.122548,0.787771,9.744815525039142e-29,1.2426677683603145e-26
MYL12A,11.120664,0.70163476,9.95286151116227e-29,1.2643904142475766e-26
NDUFS4,11.108326,0.88096374,1.1428154645948935e-28,1.4463300019465486e-26
TCEAL1,11.089802,0.92390174,1.4059880966031997e-28,1.7660684937782063e-26
MRPS21,11.04934,0.72959286,2.208325002522639e-28,2.753264086788263e-26
NQO1,11.045144,0.85735637,2.3139524532482676e-28,2.8742717547052e-26
BECN1,11.033553,0.88253194,2.6325365728470122e-28,3.2579340066473467e-26
GGPS1,11.028504,0.8771722,2.784566893034333e-28,3.4334119286244656e-26
DUSP3,11.014282,0.867986,3.261247779214495e-28,4.006436923783727e-26
RPL27,11.010158,0.5004593,3.414043694590025e-28,4.1788393222321265e-26
CXCL17,10.993092,1.1216002,4.125485574136539e-28,5.031292188559682e-26
TMEM45A,10.99238,0.9094103,4.158125559634587e-28,5.0527251818487236e-26
SELENOT,10.988753,0.87887436,4.328616343526166e-28,5.240907398165362e-26
PFDN2,10.985127,0.75957084,4.5060387644850285e-28,5.436098132492766e-26
CCT2,10.980647,0.8059475,4.735194572643273e-28,5.692077260835487e-26
TM9SF2,10.973145,0.8014767,5.145105471356375e-28,6.162733832083932e-26
BPIFB2,10.924221,0.9462875,8.82948761816131e-28,1.0538197713092314e-25
LYPD3,10.919279,0.8279862,9.323326815818228e-28,1.1088146622301837e-25
MCCC2,10.90175,0.91785413,1.1306162807490552e-27,1.3398801704509476e-25
CBX3,10.876079,0.794244,1.4987188753465207e-27,1.7698603394849157e-25
VDAC2,10.874408,0.78472704,1.5264357320582588e-27,1.7962667221673643e-25
ELOVL5,10.863848,0.8673415,1.713723223859146e-27,2.0096101217408408e-25
COX7B,10.852648,0.7258926,1.9372984835148532e-27,2.263871656450214e-25
SNRPD1,10.851084,0.8348069,1.9707482546290557e-27,2.294963714019072e-25
PSMA1,10.827866,0.8119152,2.5400579368077866e-27,2.947697684590296e-25
PAICS,10.826444,0.87786615,2.5798070290552316e-27,2.9835023496708396e-25
ECHS1,10.823457,0.75390697,2.6652990447233704e-27,3.071780046801801e-25
ADSS,10.819582,0.907842,2.7804356155773325e-27,3.1935017012065955e-25
OSTC,10.817875,0.77380717,2.8326894613533212e-27,3.2424143056268834e-25
RAB11A,10.814248,0.7907214,2.946984246460131e-27,3.361767267271424e-25
MRPL13,10.813538,0.8607706,2.9699254733994326e-27,3.3764528992159383e-25
SUPT4H1,10.79416,0.7830799,3.668027195623494e-27,4.156023516446647e-25
TIMMDC1,10.776916,0.842214,4.424758260241323e-27,4.979783306442063e-25
TPM3,10.772614,0.76376337,4.636516897202224e-27,5.200652297604286e-25
STT3B,10.771831,0.8869481,4.6760841414818386e-27,5.227550331233931e-25
PRDX6,10.728205,0.68609434,7.503997463283168e-27,8.2785877277497e-25
SAP18,10.709893,0.76475435,9.146688104176242e-27,1.0057758217634847e-24
BZW2,10.693041,0.8332477,1.0971427374119398e-26,1.2024827819386156e-24
RPS6,10.687351,0.42365626,1.1665461782011079e-26,1.274385202752728e-24
RPL10A,10.68408,0.41324303,1.2084061735421471e-26,1.3150927848754385e-24
CNIH4,10.683831,0.7654966,1.2116514715442496e-26,1.3150927848754385e-24
RBBP7,10.677147,0.80578643,1.3021180633738686e-26,1.4041940710428554e-24
MRFAP1,10.674089,0.75813395,1.3457039359387656e-26,1.4465454680613563e-24
CKAP4,10.659939,0.7948157,1.5670117830905054e-26,1.6790556287951877e-24
PANK3,10.6205435,0.8521476,2.3916544119108467e-26,2.5463906560846343e-24
RPL30,10.59089,0.35027748,3.2845385679337694e-26,3.4640520280302756e-24
CYSTM1,10.584419,0.74823153,3.5195751842199434e-26,3.690135398623189e-24
EIF2AK1,10.584383,0.809546,3.5209115855430276e-26,3.690135398623189e-24
NDUFB4,10.566606,0.712702,4.2562119293304523e-26,4.446879616382701e-24
UQCRH,10.548579,0.70168906,5.157100128479367e-26,5.354762356313963e-24
RPL32,10.54602,0.34541333,5.299507283372688e-26,5.4856442984491736e-24
DAP3,10.540153,0.7774369,5.640727320648441e-26,5.820883473227921e-24
ENPP1,10.533291,0.8193174,6.067567767545276e-26,6.242149932145199e-24
PPA2,10.526215,0.83159864,6.541205453793791e-26,6.70883634585126e-24
DNAJA1,10.513379,0.7839503,7.495830359449888e-26,7.66448654253751e-24
ASPH,10.511068,0.7699129,7.681829145788056e-26,7.83079592375197e-24
NDUFA12,10.509966,0.7665285,7.77214025933901e-26,7.898849697506416e-24
ENY2,10.5066595,0.78843033,8.049435939413855e-26,8.155951134019996e-24
CMTM8,10.504917,0.95818835,8.199459661433005e-26,8.252180412781552e-24
KCTD3,10.504561,0.8124863,8.230415565415825e-26,8.252180412781552e-24
TMBIM6,10.504419,0.7176496,8.242830336578865e-26,8.252180412781552e-24
SUMO2,10.504419,0.7491675,8.242830336578865e-26,8.252180412781552e-24
CD59,10.495317,0.7029626,9.077211327030204e-26,9.060461710891041e-24
CKS1B,10.492046,0.8071053,9.397080593501495e-26,9.351907683823535e-24
CHCHD2,10.48842,0.50476086,9.764790026797915e-26,9.689098459134571e-24
EPCAM,10.472206,1.0299096,1.159092721638826e-25,1.1467153893310603e-23
C1orf21,10.471105,0.79540616,1.1726697501598747e-25,1.1567352376724083e-23
DCTN6,10.467655,0.84366375,1.2161791695754228e-25,1.1961353955783147e-23
PERP,10.464491,0.77871007,1.2575058095407103e-25,1.2331646152156824e-23
CCT6A,10.457309,0.7815188,1.3565392039120636e-25,1.3264026769913348e-23
PSME3,10.456527,0.81333715,1.367781138855561e-25,1.3335070882249362e-23
CD9,10.446074,0.7854414,1.5271795286017326e-25,1.4845955660940554e-23
PDLIM3,10.441984,0.81876844,1.5944221413100076e-25,1.5454835195160415e-23
MRPS6,10.4241,0.8205092,1.9247252149425755e-25,1.8602718806554495e-23
TIMM23,10.41514,0.85629106,2.114856722495126e-25,2.038162780432228e-23
NBR1,10.406251,0.77695477,2.32185082764907e-25,2.2201823603391293e-23
GORASP2,10.40618,0.76259154,2.3235852122339864e-25,2.2201823603391293e-23
MTCH2,10.385949,0.85179895,2.872966991675071e-25,2.735672404578974e-23
HNRNPK,10.374821,0.70690614,3.228183666338743e-25,3.0583848531544845e-23
POLR2K,10.372154,0.7836291,3.319567711870969e-25,3.136103152696579e-23
HSPA9,10.359922,0.76430786,3.772661419612044e-25,3.554143783453616e-23
NTPCR,10.359461,0.7679025,3.790936041334614e-25,3.561356105161913e-23
LYPLAL1,10.355727,0.91425335,3.941790427387468e-25,3.692730931668182e-23
COPB1,10.354661,0.77583396,3.9859738890965584e-25,3.7237212337749406e-23
STAT3,10.3488655,0.7791434,4.234754286192169e-25,3.945144145842027e-23
PPCS,10.344314,0.90905654,4.440848400239227e-25,4.125683480532498e-23
ARMCX2,10.342927,0.85693717,4.505595863312321e-25,4.174272764192503e-23
COA1,10.340688,0.8716857,4.612169471967908e-25,4.2612380096655564e-23
TMCO3,10.333967,0.7944942,4.947107705794073e-25,4.5581345669483965e-23
DCUN1D5,10.332972,0.9098152,4.998736533885245e-25,4.5930856403683104e-23
NDUFA8,10.328136,0.73332167,5.257199529979158e-25,4.8173758971705194e-23
WIPF2,10.326429,0.79458475,5.351548020647146e-25,4.8904691421379833e-23
NDUFV2,10.320136,0.7223758,5.714186425333867e-25,5.19356055102567e-23
MRPL48,10.301079,0.7823398,6.967544357198972e-25,6.315608179776733e-23
DCAF6,10.291763,0.90890247,7.675760922941414e-25,6.938805116808872e-23
SFT2D1,10.28899,0.8032856,7.900061182638269e-25,7.122372364067803e-23
CTNNA1,10.287497,0.75346917,8.023515709337972e-25,7.214280693291605e-23
SMARCA4,10.279781,0.7529625,8.692467088984372e-25,7.79486527353898e-23
NCL,10.256386,0.7481367,1.1077540538127222e-24,9.907161455138955e-23
ERH,10.248813,0.7761485,1.1980624224329464e-24,1.0686334447754297e-22
FTH1,10.234768,0.43183059,1.3852644875075488e-24,1.2323342276400046e-22
MRPL9,10.232778,0.8459237,1.414050845773616e-24,1.254614742475014e-22
MRPL51,10.222928,0.71989024,1.5653917531630675e-24,1.3852271403056188e-22
SEC13,10.213577,0.7135038,1.7238942097317207e-24,1.5214727369995382e-22
PGK1,10.1956215,0.72552174,2.074128287512648e-24,1.825777283637774e-22
SCUBE3,10.190182,0.86855185,2.1935337448683556e-24,1.9258307522354688e-22
CREB3L1,10.163196,0.73919386,2.8943182176080894e-24,2.5344554668966083e-22
KPNA2,10.156226,0.89834094,3.1087607979768212e-24,2.7151463448579854e-22
DUSP4,10.140369,0.87062407,3.657156989561203e-24,3.185811197815679e-22
NDUFB5,10.139942,0.7689516,3.673165396957326e-24,3.191466867439244e-22
MRPS33,10.1319065,0.80400634,3.9879567895840515e-24,3.4560231216813933e-22
PLP2,10.131338,0.70964783,4.0112296755998695e-24,3.4671341433197937e-22
GHITM,10.131089,0.7518259,4.021453818806726e-24,3.4671341433197937e-22
POLR2H,10.128067,0.7195884,4.147683122045097e-24,3.557672545962876e-22
HSPA5,10.127498,0.7408158,4.17187910822469e-24,3.5692979982561133e-22
LSM5,10.1272135,0.7668742,4.1840294781419024e-24,3.570584749056568e-22
SLC2A10,10.118147,0.7714042,4.590238770790268e-24,3.907295124232589e-22
MTRNR2L12,10.096636,0.6533725,5.716976734219919e-24,4.854075081323231e-22
GLRX3,10.07388,0.8911043,7.207686603572914e-24,6.104328113904757e-22
TXNL1,10.0614,0.7855699,8.182580223261595e-24,6.912528350824871e-22
FH,10.0545025,0.8565526,8.77632185368531e-24,7.376949431801953e-22
LDLR,10.053508,1.0899413,8.865468567735e-24,7.43325212061741e-22
CCT8,10.052192,0.746525,8.98464644894595e-24,7.514390838023672e-22
CPE,10.048103,0.8681567,9.365286820281233e-24,7.813258442253532e-22
UBE2N,10.044725,0.7941229,9.691741433185824e-24,8.065548987250277e-22
MLX,10.040494,0.74446565,1.0116609210947878e-23,8.398288111801236e-22
MLF2,10.033312,0.6765503,1.0880446817710116e-23,9.010084577095355e-22
CD44,10.025134,0.6987123,1.1819886189970942e-23,9.763924705400136e-22
IRX3,10.022254,0.97905433,1.2169505472161163e-23,1.0028031315118945e-21
RAB13,10.019766,0.7030908,1.2479882077057198e-23,1.0258585419126085e-21
JAGN1,10.018699,0.79975724,1.2615288530427043e-23,1.0344536594950174e-21
CSNK1A1,10.017561,0.7269744,1.2761325954850673e-23,1.043876463106785e-21
