Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Pperoxisome,14/104,0.0015221113488223,0.0040055561811114,0,0,2.7207765386204046,17.6514645825914,FIS1;CRABP2;IDH1;VPS4B;HSD17B4;HSD17B11;SOD2;PRDX5;SCP2;CAT;TSPO;ITGB1BP1;ACAA1;YWHAH
MSigDB_Hallmark_2020,Androgen Response,13/100,0.0030206378610033,0.0070015985162734,0,0,2.611543346247025,15.1529246807161,SRP19;UBE2I;NCOA4;ADRM1;KRT8;SPCS3;KRT19;CCND1;SCD;DNAJB9;SGK1;B2M;SPDEF
MSigDB_Hallmark_2020,TNF-alpha Signaling via NF-kB,21/200,0.0030807033471603,0.0070015985162734,0,0,2.0556516558575604,11.887005814805226,KLF10;TGIF1;DUSP5;JUN;BTG1;PFKFB3;SMAD3;SDC4;IFNGR2;CFLAR;SOD2;LITAF;TANK;NFKBIA;CCND1;BHLHE40;MAP3K8;DENND5A;SGK1;SQSTM1;BIRC3
MSigDB_Hallmark_2020,Apical Junction,21/200,0.0030807033471603,0.0070015985162734,0,0,2.0556516558575604,11.887005814805226,JUP;ITGA2;CTNND1;INPPL1;PIK3R3;THY1;ACTB;MYL12B;ACTG1;TIAL1;CLDN4;PTPRC;ARPC2;MDK;CERCAM;DHX16;EVL;LDLRAP1;MPZL1;NECTIN2;YWHAH
MSigDB_Hallmark_2020,Fatty Acid Metabolism,17/158,0.0057258916267888,0.0124475904930193,0,0,2.108973977646025,10.888120163796494,CPT1A;ACADVL;PDHA1;MDH1;IDH1;HSD17B4;SDHD;MIF;PDHB;HSD17B11;PRDX6;LGALS1;HSPH1;SUCLG1;ACAA1;DECR1;YWHAH
MSigDB_Hallmark_2020,Hypoxia,20/200,0.0065563524504501,0.0131127049009003,0,0,1.944963655244029,9.777956355098889,ERRFI1;JUN;TES;WSB1;LXN;BTG1;TPI1;PFKFB3;SDC4;BGN;HDLBP;GLRX;ENO1;MIF;MT2A;PRDX5;CCNG2;BHLHE40;IDS;GAPDH
MSigDB_Hallmark_2020,p53 Pathway,20/200,0.0065563524504501,0.0131127049009003,0,0,1.944963655244029,9.777956355098889,APP;JUN;ST14;BTG1;PCNA;FUCA1;DCXR;EI24;RPS27L;SLC3A2;BLCAP;TM4SF1;SEC61A1;KRT17;MDM2;CASP1;SDC1;EPS8L2;NUPR1;CTSD
MSigDB_Hallmark_2020,Allograft Rejection,19/200,0.0132727610122881,0.0255245404082463,0,0,1.8356933933794517,7.93394282196272,CD74;RPS9;IFNGR1;IFNGR2;RPS3A;THY1;MRPL3;HLA-DMB;PTPRC;RPS19;ABI1;EIF3J;UBE2N;DEGS1;LCP2;TIMP1;CCL19;B2M;NCK1
MSigDB_Hallmark_2020,Cholesterol Homeostasis,9/74,0.0188493999945667,0.0349062962862347,0,0,2.413790649683341,9.585824521927243,ERRFI1;PLSCR1;TNFRSF12A;FABP5;SCD;SEMA3B;DHCR7;CLU;ACTG1
MSigDB_Hallmark_2020,Myogenesis,18/200,0.0255228796410494,0.044004964898361,0,0,1.7278169591602428,6.337943592988977,APP;GABARAPL2;SVIL;TAGLN;IFRD1;AEBP1;CLU;CNN3;COL1A1;COL3A1;ABLIM1;SYNGR2;SCD;COL6A2;BHLHE40;APOD;AGRN;SPDEF
MSigDB_Hallmark_2020,Glycolysis,18/200,0.0255228796410494,0.044004964898361,0,0,1.7278169591602428,6.337943592988977,TSTA3;TPI1;MDH1;IDH1;GFPT1;HDLBP;TALDO1;GLRX;ENO1;MIF;CLDN3;PKM;ELF3;TFF3;SDC1;AGRN;FKBP4;IL13RA1
MSigDB_Hallmark_2020,Angiogenesis,5/36,0.0441909633520347,0.0722032178797893,0,0,2.806451612903226,8.75398198409524,APP;POSTN;COL3A1;LUM;TIMP1
MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,17/199,0.0447659950854694,0.0722032178797893,0,0,1.6303063199614924,5.06423106333428,XBP1;RNH1;GPX4;IFNGR1;NCOA3;ANXA4;PLSCR1;PNP;SYNGR2;CASP3;BHLHE40;COL6A1;CD48;DENND5A;MAP3K8;CDC42SE2;PLEC
MSigDB_Hallmark_2020,IL-6/JAK/STAT3 Signaling,9/87,0.0471438605491079,0.0736622821079811,0,0,2.010104603999146,6.139968012052509,JUN;TNFRSF12A;IFNGR1;IFNGR2;MAP3K8;PTPN11;LTBR;MYD88;IL13RA1
MSigDB_Hallmark_2020,Reactive Oxygen Species Pathway,6/49,0.0490792212258593,0.0743624564028172,0,0,2.428602076718441,7.320582662458656,GPX4;SELENOS;CAT;GLRX;SOD2;PRDX6
MSigDB_Hallmark_2020,UV Response Dn,13/144,0.0509979640092965,0.0749970058960243,0,0,1.7303295129955276,5.149407974050084,PHF3;SMAD3;YTHDC1;ANXA4;ATP2B4;PIK3R3;ATP2C1;COL1A1;SCAF8;COL3A1;COL1A2;BHLHE40;ERBB2
MSigDB_Hallmark_2020,TGF-beta Signaling,6/54,0.0723996095382887,0.1034280136261267,0,0,2.1750461254612548,5.710701865578078,TGIF1;KLF10;SMAD3;SLC20A1;IFNGR2;SKIL
MSigDB_Hallmark_2020,Apical Surface,5/44,0.0897074339031982,0.1245936581988864,0,0,2.229823939501359,5.376555135770489,APP;HSPB1;ADAM10;THY1;SULF2
MSigDB_Hallmark_2020,heme Metabolism,15/200,0.1314770347142371,0.1776716685327529,0,0,1.4123192960402262,2.86548722111045,CAST;USP15;NCOA4;MBOAT2;ADIPOR1;C3;SEC14L1;RNF19A;CAT;BLVRB;TOP1;YPEL5;FBXO7;MARK3;PICALM
MSigDB_Hallmark_2020,Mitotic Spindle,14/199,0.1980973396025621,0.2603997069558172,0,0,1.3169396161961218,2.1321209650680446,NUMA1;DST;PCGF5;SMC1A;NET1;CDC42;PCM1;ARHGDIA;ABI1;NCK2;MAPRE1;ARF6;PAFAH1B1;NCK1
MSigDB_Hallmark_2020,Xenobiotic Metabolism,14/200,0.2031117714255374,0.2603997069558172,0,0,1.3097893432465924,2.0878027112108146,ALAS1;JUP;IGFBP4;IDH1;DCXR;PYCR1;SPINT2;MT2A;DHRS7;ALDH2;DDAH2;CAT;BLVRB;APOE
MSigDB_Hallmark_2020,KRAS Signaling Up,13/200,0.296349846910539,0.3704373086381737,0,0,1.2085412539287683,1.4698455265911656,JUP;FUCA1;ITGA2;SEMA3B;TOR1AIP2;GLRX;WDR33;TSPAN13;APOD;LCP1;TRIB2;PRELID3B;BIRC3
MSigDB_Hallmark_2020,Coagulation,9/138,0.3387460812411517,0.4131049771233557,0,0,1.212120560204806,1.3121259308393216,C3;ARF4;LRP1;ITGA2;S100A13;FN1;LTA4H;TIMP1;CLU
MSigDB_Hallmark_2020,Myc Targets V2,4/58,0.3897877162311415,0.4640329955132637,0,0,1.2861332787667965,1.2117343339466211,NOLC1;PHB;HSPD1;UNG
MSigDB_Hallmark_2020,Inflammatory Response,12/200,0.4083286067085154,0.4748007054750179,0,0,1.108554059921841,0.9929130483860512,BST2;NFKBIA;SELENOS;IFNGR2;ABI1;ADRM1;CD48;LCP2;TIMP1;RAF1;ATP2C1;LY6E
MSigDB_Hallmark_2020,Notch Signaling,2/32,0.5268262510714645,0.5986661943993915,0,0,1.156862745098039,0.7414153778557638,CCND1;CUL1
MSigDB_Hallmark_2020,Bile Acid Metabolism,6/112,0.5762504622665624,0.6402782914072915,0,0,0.981897932186869,0.5412347894956518,PRDX5;SCP2;IDH1;CAT;HSD17B4;HSD17B11
MSigDB_Hallmark_2020,Wnt-beta Catenin Signaling,2/42,0.6752720392997128,0.7339913470649052,0,0,0.8671875,0.3404921948506557,NCSTN;CUL1
MSigDB_Hallmark_2020,KRAS Signaling Dn,8/200,0.8587699580479137,0.9033869095316376,0,0,0.7208102279728897,0.1097463809378117,CPB1;CALML5;KRT15;IGFBP2;MX1;PTPRJ;SGK1;SKIL
MSigDB_Hallmark_2020,Hedgehog Signaling,1/36,0.8672514331503719,0.9033869095316376,0,0,0.4952118588482225,0.0705312128828609,THY1
MSigDB_Hallmark_2020,Pancreas Beta Cells,1/40,0.8939552125999041,0.9121991965305144,0,0,0.4443267170539898,0.0498088485069676,SEC11A
MSigDB_Hallmark_2020,Spermatogenesis,3/135,0.9801719947835656,0.9801719947835656,0,0,0.3926152044827298,0.0078629902257089,TALDO1;PSMG1;CHFR
