Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,134/200,2.10531243401648e-57,1.05265621700824e-55,0,0,10.603260766051465,1383.7561354318452,SPARC;COL16A1;SERPINE2;WIPF1;SERPINE1;COL12A1;TNC;PLOD1;SAT1;LOXL1;MYLK;LOXL2;COMP;GJA1;EFEMP2;LGALS1;ANPEP;DPYSL3;TGM2;PDGFRB;POSTN;TPM4;IGFBP3;TPM2;TPM1;IGFBP2;P3H1;PCOLCE;GEM;SFRP4;SFRP1;COL4A2;COL4A1;ADAM12;COL8A2;PPIB;MYL9;MXRA5;NOTCH2;COPA;NNMT;HTRA1;FBLN1;THY1;NID2;FBLN2;FBLN5;CALD1;SERPINH1;JUN;VCAM1;GADD45B;FUCA1;FN1;INHBA;COL1A1;DAB2;COL1A2;BMP1;CXCL12;COL5A1;ID2;COL5A3;COL5A2;CALU;SDC1;SNAI2;TGFBI;FERMT2;FBN1;ITGB1;ECM1;ITGB5;MCM7;ELN;TNFAIP3;LAMC2;LAMC1;GLIPR1;SGCB;TIMP3;PMEPA1;QSOX1;ITGAV;TIMP1;EDIL3;COLGALT1;TNFRSF12A;DST;MMP2;ITGA2;BGN;PLAUR;EMP3;DCN;RHOB;ACTA2;MMP14;VCAN;COL6A2;CDH11;GAS1;COL6A3;ITGA5;CD44;MATN2;TAGLN;LAMA2;LRP1;COL11A1;LAMA3;CAPG;THBS2;FSTL1;THBS1;FSTL3;GPC1;SPP1;FLNA;CD59;SLIT3;PDLIM4;CTHRC1;IL32;PRRX1;LUM;MFAP5;COL3A1;FAP;COL7A1;MGP;PMP22;VIM;FMOD
MSigDB_Hallmark_2020,Myc Targets V1,116/200,1.6822785201100114e-40,4.205696300275029e-39,0,0,7.163690476190476,656.0740886366915,EIF4A1;RPL34;HNRNPU;HNRNPR;RPL6;UBE2L3;RRP9;EEF1B2;FBL;PSMD7;SNRPD1;MYC;PSMD3;SNRPD3;TXNL4A;KPNA2;STARD7;EIF1AX;RPL22;RPS6;UBE2E1;ILF2;SRSF2;SNRPG;NHP2;SRSF3;VDAC1;ERH;PPIA;SRSF7;SNRPA;KPNB1;SET;GLO1;PRDX3;LDHA;PRDX4;PCBP1;G3BP1;PGK1;CYC1;XRCC6;CBX3;GOT2;PA2G4;EIF2S2;LSM2;LSM7;CDK4;HNRNPD;UBA2;RNPS1;HNRNPC;EIF4G2;YWHAE;SLC25A3;MCM7;XPO1;YWHAQ;C1QBP;DHX15;AP3S1;ACP1;CCT3;CCT2;PABPC4;PSMA4;PSMA1;PSMA2;CANX;TCP1;MCM5;HDAC2;PCNA;SF3B3;COX5A;HSPD1;SRM;PPM1G;PSMB2;TRA2B;FAM120A;RPS3;RPL14;EIF4H;SNRPB2;RPL18;CCT7;HNRNPA1;EIF4E;CCT5;CCT4;RANBP1;NPM1;SF3A1;HNRNPA3;SSB;PTGES3;CNBP;NAP1L1;DEK;HSPE1;RSL1D1;PSMC4;APEX1;IMPDH2;HNRNPA2B1;SERBP1;NDUFAB1;EIF3J;PRPF31;SSBP1;TARDBP;EIF3D;RAN;EIF3B
MSigDB_Hallmark_2020,Oxidative Phosphorylation,114/200,8.31208578205606e-39,1.3853476303426769e-37,0,0,6.871330418488444,602.4996075505217,ISCA1;TOMM22;MPC1;ATP6V1E1;ATP6V1G1;ATP6V0E1;ECH1;SDHC;SDHD;SDHA;OXA1L;COX7A2L;POR;UQCRC1;VDAC2;SUCLG1;VDAC1;UQCRC2;ISCU;MAOB;MGST3;COX17;ATP5MC3;COX7A2;UQCRH;MRPL11;ATP5MC1;PRDX3;LDHB;LDHA;RHOT2;CYB5R3;CYC1;NDUFV2;NDUFV1;ATP5MG;ATP5MF;DECR1;ATP6V1F;ATP5ME;HSPA9;IDH2;GOT2;CS;CYCS;ACO2;GPI;COX7B;MRPS15;SLC25A3;ACADVL;MRPS11;ETFB;TCIRG1;MRPL34;COX7C;IDH3B;TIMM17A;COX8A;ATP6AP1;GPX4;NDUFC2;NDUFC1;HADHB;HADHA;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;SLC25A6;NDUFB8;ECHS1;OAT;NDUFB6;NDUFB5;NDUFB4;NDUFB3;TIMM13;NDUFB2;NDUFB1;UQCR10;TIMM10;PDHB;COX5A;HSD17B10;ATP5F1A;ATP5F1B;POLR2F;NDUFA9;TIMM8B;ATP5PF;NDUFA8;CYB5A;ATP5PD;NDUFA6;NDUFA5;ATP5PB;MTX2;MDH2;NDUFA4;IDH3G;NDUFA3;NDUFA2;NDUFA1;IMMT;ATP5F1C;COX6C;ATP5F1D;NDUFAB1;ATP5PO;BAX
MSigDB_Hallmark_2020,TNF-alpha Signaling via NF-kB,98/200,1.565133417841046e-26,1.9564167723013075e-25,0,0,4.950815876381628,294.1737234206558,CSF1;SERPINE1;TNC;RNF19B;SAT1;ETS2;ICAM1;ZFP36;CCND1;PLAU;MYC;NAMPT;DENND5A;CCNL1;JUNB;IER5;PHLDA1;IER2;IER3;TAP1;GEM;NINJ1;TRIB1;PLPP3;IL6ST;ATF3;SOCS3;MCL1;STAT5A;ABCA1;EGR1;JUN;EGR2;JAG1;GADD45B;PLK2;INHBA;FOSL2;NFKB2;EHD1;NFKBIA;EFNA1;NR4A1;RCAN1;CXCL10;BCL6;ID2;BHLHE40;NFE2L2;BTG2;CDKN1A;BTG1;B4GALT1;TNFAIP6;TNFAIP2;TNFAIP3;SLC2A3;LITAF;PMEPA1;DUSP4;KLF10;TGIF1;TSC22D1;DUSP1;IFNGR2;SPHK1;PLAUR;FOS;F3;RHOB;TUBB2A;IRF1;SGK1;CD44;BIRC2;HBEGF;B4GALT5;PPP1R15A;NFAT5;CEBPB;CEBPD;TANK;RELA;CCL2;HES1;PDLIM5;LAMB3;CFLAR;SOD2;PNRC1;KLF2;PER1;KLF6;MARCKS;TNIP1;TNIP2;KLF9;TRIP10
MSigDB_Hallmark_2020,Interferon Gamma Response,87/200,2.137057736915415e-19,2.137057736915415e-18,0,0,3.951131477182722,169.85790460370748,IFITM3;CD86;CD40;CDKN1A;SAMD9L;CXCL9;IFITM2;BTG1;TNFAIP6;TNFAIP2;TNFAIP3;UBE2L6;ADAR;IFIT1;IFI30;IFIT3;ICAM1;IL18BP;OASL;MT2A;PNP;NAMPT;CASP4;TNFSF10;EPSTI1;CASP1;TRIM26;UPP1;B2M;IL4R;HLA-B;TAP1;ARID5B;TAPBP;PLSCR1;PSMA3;ARL4A;IFI27;MTHFD2;PSMA2;OAS2;IRF1;OAS3;PELI1;SERPING1;TXNIP;LCP2;LAP3;VAMP5;LY6E;CFH;C1S;C1R;MVP;FGL2;SRI;SAMHD1;HIF1A;PSMB10;SOCS3;HLA-DMA;APOL6;PSMB2;ST8SIA4;CCL2;HLA-DQA1;GBP4;CD74;VCAM1;STAT1;STAT2;MX2;STAT3;EIF2AK2;IFI44;PARP14;SOD2;PARP12;PSMB8;PML;PSMB9;NFKBIA;CXCL10;XAF1;HLA-DRB1;MYD88;PFKP
MSigDB_Hallmark_2020,Apoptosis,75/161,5.316073486221852e-19,4.430061238518209e-18,0,0,4.466214131440913,187.931063434662,IFITM3;APP;CDKN1A;BTG2;HMGB2;HSPB1;PLAT;SAT1;LGALS3;CCND2;CCND1;CASP4;PEA15;TNFSF10;TIMP2;CASP1;TSPO;TIMP3;TIMP1;SPTAN1;IER3;PDGFRB;DFFA;ANXA1;TNFRSF12A;GPX4;IFNGR1;MMP2;F2R;BGN;TAP1;EMP1;DCN;RHOB;IRF1;MADD;RARA;VDAC2;TXNIP;ATF3;CD44;DAP3;ROCK1;NEDD9;ADD1;RELA;RHOT2;ANKH;LMNA;ERBB2;HMOX1;BMF;IGFBP6;CD14;BID;MCL1;JUN;GSN;GADD45B;LUM;MGMT;CAV1;CFLAR;SOD2;IGF2R;PTK2;CD2;DNAJA1;CYLD;DAP;KRT18;PPT1;BAX;CTNNB1;BCL2L1
MSigDB_Hallmark_2020,Apical Junction,85/200,3.254201858524321e-18,2.324429898945944e-17,0,0,3.790359694804408,152.62483944055967,CD86;ITGB1;COL16A1;B4GALT1;ITGB4;CTNND1;ICAM2;PTEN;LAMC2;PKD1;ACTB;CX3CL1;ACTG2;ICAM1;ACTG1;SGCE;CDH3;CDH1;MDK;AKT3;RAC2;SIRPA;IKBKG;CD34;HRAS;YWHAH;CAP1;SYK;ITGA3;ACTN1;ITGA2;MMP2;ACTN4;GTF2F1;CLDN11;VCAN;ADAM15;CDH11;FSCN1;CERCAM;PECAM1;ADAM9;MYH9;PFN1;MYL9;VCL;DSC3;ITGA9;COL17A1;SHC1;SDC3;LAMA3;THY1;MYL12B;GNAI2;CNN2;LIMA1;RRAS;EPB41L2;TSPAN4;CTNNA1;MAP3K20;STX4;RSU1;MPZL1;CD99;JAM3;MPZL2;CD276;VASP;FYB1;VCAM1;JUP;LAMB3;MSN;PARVA;SORBS3;PTK2;PTPRC;BMP1;ARPC2;ZYX;TGFBI;FBN1;NECTIN1
MSigDB_Hallmark_2020,p53 Pathway,84/200,1.231424245859952e-17,7.696401536624699e-17,0,0,3.7121031068624095,144.53361193183852,APP;CDKN1A;BTG2;BTG1;CD81;ITGB4;RNF19B;IFI30;SAT1;CCND3;CCND2;GM2A;RPL36;CASP1;UPP1;IER5;HRAS;CTSD;TP63;IER3;RPS12;PHLDA3;GPX2;TSC22D1;PRMT2;SPHK1;F2R;TAP1;FOS;TM4SF1;SERPINB5;PROCR;MAPKAPK3;DDIT4;NINJ1;TXNIP;CDH13;TAX1BP3;S100A4;NUPR1;TP53;ATF3;ISCU;HBEGF;PPP1R15A;CEBPA;PCNA;NOTCH1;PDGFA;RPS27L;SLC3A2;NDRG1;TOB1;ZFP36L1;LDHB;RXRA;IRAK1;PERP;MKNK2;HMOX1;STOM;SFN;BAK1;RPL18;RALGDS;S100A10;IP6K2;JAG2;PLK3;JUN;ST14;CDKN2B;PMM1;PLK2;FUCA1;BLCAP;PTPN14;TCN2;KRT17;CCNG1;SDC1;PLXNB2;BAX;MXD4
MSigDB_Hallmark_2020,Complement,78/200,2.3425535492116206e-14,1.3014186384509004e-13,0,0,3.270172845006531,102.63421027435474,CPM;SERPINA1;CPQ;SERPINE1;TNFAIP3;PLAT;LIPA;CTSS;LGALS3;CSRP1;CTSL;CASP10;CA2;LAMP2;CASP4;TIMP2;CASP1;CTSH;TIMP1;CTSD;CTSC;CTSB;FCER1G;ANXA5;RHOG;PLAUR;F3;DUSP6;MMP14;PLSCR1;ZEB1;COL4A2;IRF1;SERPING1;ADAM9;CDH13;LCP2;LAP3;PFN1;CD46;RAF1;S100A9;C1QA;USP14;CEBPB;USP16;CFH;C1S;LRP1;C1R;NOTCH4;PDGFB;GNAI3;PRCP;C2;GNAI2;PPP2CB;VCPIP1;PPP4C;CD59;STX4;LTA4H;CD55;LYN;APOBEC3G;HSPA5;FN1;PSMB9;EHD1;GNB2;APOC1;GNB4;CALM3;GRB2;CALM1;LGMN;C1QC;HSPA1A
MSigDB_Hallmark_2020,Adipogenesis,76/200,2.456154440548667e-13,1.2280772202743337e-12,0,0,3.132616487455197,90.95554890190192,SLC25A1;COX7B;SLC27A1;MTCH2;PHLDB1;RNF11;ARAF;GHITM;ETFB;MYLK;SCP2;ALDH2;PIM3;YWHAG;COX8A;JAGN1;GPX4;IFNGR1;APLP2;ECH1;ATP1B3;SDHC;POR;ARL4A;COL4A1;RAB34;CAT;UQCRC1;NDUFS3;SPARCL1;ITGA7;SUCLG1;PREB;PLIN2;ALDOA;TKT;MGLL;RTN3;COL15A1;ECHS1;CD151;MGST3;LAMA4;AK2;UQCR10;TANK;ADIPOR2;TOB1;PRDX3;BCL2L13;DDT;G3BP2;STOM;SNCG;APOE;CYC1;DECR1;STAT5A;ABCA1;CAVIN1;NDUFA5;MDH2;IDH3G;SQOR;CHCHD10;IMMT;DNAJC15;CS;DHRS7;REEP5;BCL6;NDUFAB1;ATP5PO;PEMT;ESYT1;ACO2
